,County_Code,District_Code,School_Code,Subgroup,NoHFZ9_aerobic,NoStud9_aerobic,Perc9HFZ_aerobic,Perc9NI_aerobic,Perc9NI_HR_aerobic,NoHFZ9_bodycomp,NoStud9_bodycomp,Perc9HFZ_bodycomp,Perc9NI_bodycomp,Perc9NI_HR_bodycomp,Mean_Academic_Test_Score,Students_Tested_Academic,Total_Tested_At_Subgroup_Level_Academic
2913,23.0,65581.0,2330090.0,All,,1.0,,,,,1.0,,,,,0.5,3.0
2914,23.0,65581.0,2330090.0,Economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0
2915,23.0,65581.0,2330090.0,NOT_economic_disadv,,1.0,,,,,1.0,,,,,0.0,1.0
2916,23.0,65581.0,2330306.0,All,,2.5,,,,,2.5,,,,,1.0,
2917,23.0,65581.0,2333185.0,All,38.0,46.6666666667,81.4333333333,13.3,5.26666666667,37.3333333333,46.6666666667,79.2333333333,13.5666666667,7.2,382.333333333,46.0,70.0
2918,23.0,65581.0,2333185.0,Economic_disadv,15.3333333333,20.0,77.9666666667,12.5333333333,9.5,14.6666666667,20.0,71.4,17.4666666667,11.1333333333,359.4,15.0,22.0
2919,23.0,65581.0,2333185.0,NOT_economic_disadv,20.0,24.0,83.1333333333,13.9666666667,2.9,20.3333333333,24.0,84.0666666667,11.6,4.33333333333,393.9,31.0,48.0
2920,23.0,65599.0,2333649.0,All,19.0,34.6666666667,54.4333333333,32.9666666667,12.6,23.3333333333,34.6666666667,67.7,12.4,19.9,327.666666667,20.4,46.3333333333
2921,23.0,65599.0,2333649.0,Economic_disadv,11.3333333333,26.0,42.1333333333,42.0,15.8666666667,15.3333333333,26.0,59.7,14.5666666667,25.7333333333,315.0,18.75,35.3333333333
2922,23.0,65599.0,2333649.0,NOT_economic_disadv,,8.33333333333,,,,,8.33333333333,,,,,8.5,12.0
2923,23.0,65607.0,2334563.0,All,3.0,19.3333333333,14.9,60.3666666667,24.7333333333,9.0,19.3333333333,45.4333333333,23.2,31.3666666667,313.7,16.6666666667,29.5
2924,23.0,65607.0,2334563.0,Economic_disadv,1.0,6.66666666667,5.0,28.3333333333,0.0,3.0,6.66666666667,15.0,6.66666666667,11.6666666667,302.35,15.0,26.0
2925,23.0,65607.0,2334563.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,3.5
2926,23.0,65615.0,128280.0,All,4.0,9.33333333333,36.35,31.85,31.8,7.5,9.33333333333,68.15,18.2,13.65,332.2,14.3333333333,47.5
2927,23.0,65615.0,128280.0,Economic_disadv,,4.66666666667,,,,,4.66666666667,,,,304.5,7.0,22.5
2928,23.0,65615.0,128280.0,NOT_economic_disadv,,4.0,,,,,4.0,,,,327.3,8.0,25.0
2929,23.0,65615.0,2330413.0,All,10.6666666667,29.0,37.1666666667,15.9333333333,46.9,15.6666666667,29.0,55.1666666667,16.6666666667,28.1666666667,411.4,23.0,70.5
2930,23.0,65615.0,2330413.0,Economic_disadv,4.33333333333,14.6666666667,31.3666666667,14.5666666667,54.0666666667,7.66666666667,14.6666666667,53.2666666667,14.4,32.3333333333,396.2,11.5,34.0
2931,23.0,65615.0,2330413.0,NOT_economic_disadv,7.5,14.3333333333,45.0,11.7,43.3,8.0,14.3333333333,48.35,18.35,33.3,422.4,13.0,36.5
2932,23.0,65615.0,2330454.0,All,1.0,16.3333333333,6.03333333333,4.16666666667,89.8,6.66666666667,16.3333333333,42.1,21.9333333333,35.9666666667,346.633333333,18.6666666667,83.0
2933,23.0,65615.0,2330454.0,Economic_disadv,1.0,14.6666666667,6.8,4.7,88.5,5.66666666667,14.6666666667,39.2,19.8333333333,40.9666666667,341.233333333,15.0,63.5
2934,23.0,65615.0,2330454.0,NOT_economic_disadv,,1.66666666667,,,,,1.66666666667,,,,,4.5,19.5
2935,23.0,65615.0,2335024.0,All,259.333333333,415.333333333,62.4333333333,19.2666666667,18.3,236.666666667,415.333333333,57.1666666667,19.0666666667,23.7666666667,340.95,179.833333333,524.5
2936,23.0,65615.0,2335024.0,Economic_disadv,162.0,283.666666667,56.9333333333,21.3333333333,21.7333333333,146.333333333,283.666666667,51.6,20.2,28.2,331.075,139.0,332.5
2937,23.0,65615.0,2335024.0,NOT_economic_disadv,95.0,127.666666667,74.5333333333,14.6333333333,10.8333333333,88.3333333333,127.666666667,69.7666666667,15.8666666667,14.3666666667,373.166666667,75.4,192.0
2938,23.0,65623.0,112300.0,All,,3.0,,,,,3.0,,,,,6.66666666667,21.0
2939,23.0,65623.0,112300.0,Economic_disadv,,1.66666666667,,,,,1.66666666667,,,,,5.5,14.5
2940,23.0,65623.0,112300.0,NOT_economic_disadv,0.0,1.33333333333,0.0,0.0,0.0,0.0,1.33333333333,0.0,0.0,0.0,,1.5,6.5
2941,23.0,65623.0,2330363.0,All,4.66666666667,15.6666666667,31.1666666667,52.8666666667,15.9666666667,8.33333333333,15.6666666667,53.3333333333,18.9666666667,27.7,371.5,13.0,64.0
2942,23.0,65623.0,2330363.0,Economic_disadv,3.66666666667,12.3333333333,30.2666666667,50.4333333333,19.3,6.33333333333,12.3333333333,51.9,19.0,29.1,392.5,8.33333333333,40.0
2943,23.0,65623.0,2330363.0,NOT_economic_disadv,,2.66666666667,,,,,2.66666666667,,,,,4.5,24.0
2944,23.0,65623.0,2335487.0,All,42.5,89.5,47.95,35.3,16.75,54.5,89.5,61.2,23.35,15.45,337.433333333,59.0,157.5
2945,23.0,65623.0,2335487.0,Economic_disadv,33.0,68.0,49.35,35.75,14.9,41.0,68.0,61.1,23.0,15.9,329.2,38.8,96.0
2946,23.0,65623.0,2335487.0,NOT_economic_disadv,9.0,21.0,42.3,34.9,22.8,13.0,21.0,60.65,24.9,14.45,354.933333333,20.2,61.5
2947,23.0,73866.0,2330041.0,All,4.66666666667,15.0,31.0333333333,64.6333333333,4.33333333333,7.66666666667,15.0,51.6,30.9333333333,17.4666666667,343.0,18.0,30.0
2948,23.0,73866.0,2330041.0,Economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.233333333,12.3333333333,20.0
2949,23.0,73866.0,2330041.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,10.0
2950,23.0,73916.0,2332260.0,All,15.6666666667,26.3333333333,58.8666666667,35.7666666667,5.36666666667,20.3333333333,26.3333333333,76.9333333333,12.1,10.9666666667,363.4,27.0,52.0
2951,23.0,73916.0,2332260.0,Economic_disadv,9.66666666667,17.6666666667,53.7333333333,39.0333333333,7.23333333333,13.3333333333,17.6666666667,75.6,13.2333333333,11.1666666667,349.8,18.5,38.0
2952,23.0,73916.0,2332260.0,NOT_economic_disadv,5.0,6.33333333333,38.45,11.55,0.0,5.5,6.33333333333,42.3,7.7,0.0,407.2,8.5,14.0
2953,23.0,75218.0,2330207.0,All,,3.33333333333,,,,,3.33333333333,,,,,3.0,4.5
2954,23.0,75218.0,2330207.0,Economic_disadv,,2.33333333333,,,,,2.33333333333,,,,,1.0,1.0
2955,23.0,75218.0,2330207.0,NOT_economic_disadv,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.5,3.5
2956,23.0,75218.0,2332724.0,All,,3.33333333333,,,,,3.33333333333,,,,,3.33333333333,4.0
2957,23.0,75218.0,2332724.0,Economic_disadv,,3.0,,,,,3.0,,,,,3.0,3.0
2958,23.0,75218.0,2332724.0,NOT_economic_disadv,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,,1.0,1.0
2959,24.0,10249.0,1.0,All,,1.0,,,,,1.0,,,,,1.0,1.0
2960,24.0,10249.0,1.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0
2961,24.0,10249.0,106518.0,All,5.0,11.5,33.3,60.0,6.7,9.0,11.5,60.0,6.7,33.3,348.866666667,23.3333333333,48.0
2962,24.0,10249.0,106518.0,Economic_disadv,,4.5,,,,,4.5,,,,344.55,11.6666666667,19.5
2963,24.0,10249.0,106518.0,NOT_economic_disadv,,6.5,,,,,6.5,,,,364.8,13.0,28.5
2964,24.0,10249.0,2430056.0,All,,3.5,,,,,3.5,,,,273.1,14.0,27.0
2965,24.0,10249.0,2430056.0,Economic_disadv,,2.5,,,,,2.5,,,,262.6,8.66666666667,17.5
2966,24.0,10249.0,2430056.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.5,9.5
2967,24.0,10249.0,2430148.0,All,5.0,10.0,33.3,53.3,13.4,9.0,10.0,60.0,13.3,26.7,284.9,36.6666666667,106.0
2968,24.0,10249.0,2430148.0,Economic_disadv,5.0,9.5,35.7,57.1,7.2,9.0,9.5,64.3,14.3,21.4,281.4,28.6666666667,82.0
2969,24.0,10249.0,2430148.0,NOT_economic_disadv,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,301.9,10.5,24.0
2970,24.0,10249.0,2430163.0,All,5.5,11.3333333333,35.0,45.25,19.75,6.0,11.3333333333,38.35,19.15,42.5,281.433333333,22.25,48.3333333333
2971,24.0,10249.0,2430163.0,Economic_disadv,5.0,10.0,35.7,42.9,21.4,5.5,10.0,39.3,21.45,39.25,280.566666667,20.75,41.0
2972,24.0,10249.0,2430163.0,NOT_economic_disadv,,1.33333333333,,,,,1.33333333333,,,,,4.0,10.0
2973,24.0,10249.0,2430171.0,All,,3.0,,,,,3.0,,,,269.1,12.0,36.5
2974,24.0,10249.0,2430171.0,Economic_disadv,,2.5,,,,,2.5,,,,270.85,12.0,28.0
2975,24.0,10249.0,2430171.0,NOT_economic_disadv,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,5.0,8.5
2976,24.0,10249.0,6069199.0,All,1.0,22.3333333333,4.23333333333,84.4,11.3666666667,9.0,22.3333333333,40.0333333333,23.0,36.9666666667,,3.33333333333,210.5
2977,24.0,10249.0,6069199.0,Economic_disadv,0.666666666667,20.6666666667,2.96666666667,84.9333333333,12.1,8.0,20.6666666667,38.2333333333,23.0666666667,38.7,,2.0,154.0
2978,24.0,10249.0,6069199.0,NOT_economic_disadv,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,,2.0,64.0
2979,24.0,65698.0,2432409.0,All,105.666666667,171.0,61.7666666667,17.9333333333,20.3,103.666666667,171.0,60.5333333333,17.0666666667,22.4,337.283333333,77.1666666667,222.5
2980,24.0,65698.0,2432409.0,Economic_disadv,57.0,98.3333333333,57.8333333333,20.0,22.1666666667,57.0,98.3333333333,57.8,16.0666666667,26.1333333333,327.925,50.4,120.5
2981,24.0,65698.0,2432409.0,NOT_economic_disadv,48.0,70.6666666667,67.9333333333,14.1666666667,17.9,45.3333333333,70.6666666667,64.1333333333,19.0,16.8666666667,368.366666667,40.0,102.0
2982,24.0,65730.0,2433001.0,All,61.0,114.666666667,53.0666666667,26.7,20.2333333333,83.6666666667,114.666666667,72.6333333333,22.8333333333,4.53333333333,313.766666667,111.333333333,158.5
2983,24.0,65730.0,2433001.0,Economic_disadv,61.0,114.666666667,53.0666666667,26.7,20.2333333333,83.6666666667,114.666666667,72.6333333333,22.8333333333,4.53333333333,310.366666667,93.3333333333,131.5
2984,24.0,65730.0,2433001.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.433333333,18.0,27.0
2985,24.0,65755.0,120923.0,All,162.333333333,384.0,42.2666666667,38.0,19.7333333333,197.666666667,384.0,51.4666666667,21.5666666667,26.9666666667,332.816666667,179.5,499.0
2986,24.0,65755.0,120923.0,Economic_disadv,133.0,314.0,42.4333333333,37.8,19.7666666667,161.333333333,314.0,51.4,21.2333333333,27.3666666667,331.066666667,145.666666667,393.0
2987,24.0,65755.0,120923.0,NOT_economic_disadv,26.3333333333,64.0,40.9,41.3666666667,17.7333333333,33.3333333333,64.0,52.1333333333,22.8333333333,25.0333333333,355.8,40.0,106.0
2988,24.0,65755.0,2434207.0,All,195.0,353.666666667,55.1333333333,26.5,18.3666666667,194.0,353.666666667,54.9,17.5666666667,27.5333333333,330.166666667,139.714285714,432.8
2989,24.0,65755.0,2434207.0,Economic_disadv,117.333333333,229.333333333,51.1,30.1333333333,18.7666666667,118.333333333,229.333333333,51.6666666667,17.8333333333,30.5,326.04,88.8571428571,264.4
2990,24.0,65755.0,2434207.0,NOT_economic_disadv,75.0,117.333333333,64.0,19.0,17.0,73.3333333333,117.333333333,62.4666666667,16.8333333333,20.7,364.3,69.8,181.0
2991,24.0,65789.0,107672.0,All,7.5,32.0,23.4,64.05,12.55,12.5,32.0,39.1,21.9,39.0,296.5,66.75,92.5
2992,24.0,65789.0,107672.0,Economic_disadv,7.0,28.5,25.0,62.4,12.6,11.0,28.5,38.3,17.4,44.3,296.666666667,84.3333333333,88.5
2993,24.0,65789.0,107672.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0
2994,24.0,65789.0,127373.0,All,259.0,410.0,63.1,23.8,13.1,261.666666667,410.0,63.8,18.7666666667,17.4333333333,358.2,212.0,431.333333333
2995,24.0,65789.0,127373.0,Economic_disadv,180.333333333,306.666666667,58.5333333333,26.4666666667,15.0,183.666666667,306.666666667,59.8666666667,19.8666666667,20.2666666667,345.733333333,187.0,320.333333333
2996,24.0,65789.0,127373.0,NOT_economic_disadv,6.33333333333,11.6666666667,18.1,8.56666666667,6.66666666667,6.66666666667,11.6666666667,19.0333333333,8.56666666667,5.73333333333,388.7,76.5,111.0
2997,24.0,65789.0,2430049.0,All,,4.0,,,,,4.0,,,,316.1,13.0,22.5
2998,24.0,65789.0,2430049.0,Economic_disadv,,3.0,,,,,3.0,,,,315.45,10.6666666667,18.5
2999,24.0,65789.0,2430049.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.5,4.0
3000,24.0,65789.0,2430098.0,All,202.666666667,416.333333333,48.2666666667,35.3666666667,16.3666666667,226.0,416.333333333,54.3666666667,23.2666666667,22.3666666667,338.375,253.0,641.5
3001,24.0,65789.0,2430098.0,Economic_disadv,161.666666667,344.0,46.5666666667,35.9666666667,17.4666666667,180.333333333,344.0,52.5666666667,23.5333333333,23.9,332.775,206.6,526.5
3002,24.0,65789.0,2430098.0,NOT_economic_disadv,0.0,1.33333333333,0.0,0.0,0.0,0.0,1.33333333333,0.0,0.0,0.0,378.266666667,46.4,115.0
3003,24.0,65789.0,2430205.0,All,266.666666667,444.0,60.1,26.3333333333,13.5666666667,273.333333333,444.0,61.5666666667,18.4666666667,19.9666666667,338.82,210.666666667,629.5
3004,24.0,65789.0,2430205.0,Economic_disadv,186.0,323.333333333,57.6,28.1,14.3,192.0,323.333333333,59.4,19.0,21.6,347.866666667,178.2,440.5
3005,24.0,65789.0,2430205.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,72.2,189.0
3006,24.0,65789.0,2430601.0,All,268.333333333,459.666666667,58.7333333333,21.7,19.5666666667,263.0,459.666666667,57.3666666667,18.0666666667,24.5666666667,332.82,213.833333333,650.0
3007,24.0,65789.0,2430601.0,Economic_disadv,205.333333333,365.333333333,56.4666666667,22.6666666667,20.8666666667,204.666666667,365.333333333,56.1333333333,17.4333333333,26.4333333333,329.72,176.166666667,535.5
3008,24.0,65789.0,2430601.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,56.5,130.333333333
3009,24.0,65789.0,2433605.0,All,176.666666667,277.333333333,63.6666666667,28.4333333333,7.9,155.666666667,277.333333333,56.1333333333,23.1666666667,20.7,326.883333333,136.333333333,407.0
3010,24.0,65789.0,2433605.0,Economic_disadv,155.666666667,240.666666667,64.7666666667,28.0666666667,7.16666666667,134.666666667,240.666666667,55.9666666667,23.4666666667,20.5666666667,323.916666667,120.166666667,361.5
3011,24.0,65789.0,2433605.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.066666667,19.2,45.5
3012,24.0,65789.0,2435204.0,All,201.666666667,385.666666667,52.4333333333,30.6333333333,16.9333333333,207.0,385.666666667,53.7666666667,22.8666666667,23.3666666667,339.225,205.666666667,599.0
3013,24.0,65789.0,2435204.0,Economic_disadv,150.333333333,292.0,51.8666666667,31.4,16.7333333333,158.0,292.0,54.3666666667,22.5333333333,23.1,348.833333333,183.0,429.0
3014,24.0,65789.0,2435204.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.933333333,62.6,170.0
3015,24.0,73619.0,2431807.0,All,82.3333333333,150.0,53.5333333333,20.3333333333,26.1333333333,87.3333333333,150.0,57.8,17.1333333333,25.0666666667,343.033333333,69.3333333333,197.0
3016,24.0,73619.0,2431807.0,Economic_disadv,66.0,118.666666667,54.1333333333,19.5666666667,26.3,68.0,118.666666667,56.9333333333,17.7,25.3666666667,336.933333333,58.6,132.5
3017,24.0,73619.0,2431807.0,NOT_economic_disadv,16.3333333333,31.3333333333,50.4666666667,23.7,25.8333333333,19.3333333333,31.3333333333,60.8,14.6,24.6,359.266666667,30.25,76.0
3018,24.0,75317.0,2430015.0,All,,1.5,,,,,1.5,,,,305.8,8.0,17.0
3019,24.0,75317.0,2430015.0,Economic_disadv,,1.5,,,,,1.5,,,,304.4,6.66666666667,15.6666666667
3020,24.0,75317.0,2430015.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.5
3021,24.0,75317.0,2431203.0,All,107.333333333,177.333333333,60.5,15.8333333333,23.6666666667,95.0,177.333333333,53.6,25.2333333333,21.1666666667,314.05,118.5,198.333333333
3022,24.0,75317.0,2431203.0,Economic_disadv,95.3333333333,160.0,59.5666666667,15.8666666667,24.5666666667,85.6666666667,160.0,53.5666666667,24.8333333333,21.6,311.525,107.0,179.333333333
3023,24.0,75317.0,2431203.0,NOT_economic_disadv,12.0,17.3333333333,69.6,14.6666666667,15.7333333333,9.33333333333,17.3333333333,52.6333333333,29.2666666667,18.1,374.466666667,11.5,19.0
3024,24.0,75366.0,2430114.0,All,87.6666666667,182.333333333,48.3333333333,27.4666666667,24.2,103.333333333,182.333333333,56.6333333333,19.9666666667,23.4,338.36,77.7142857143,285.6
3025,24.0,75366.0,2430114.0,Economic_disadv,62.6666666667,130.0,46.8,27.8,25.4,72.3333333333,130.0,55.1666666667,18.5666666667,26.2666666667,336.74,81.3333333333,260.2
3026,24.0,75366.0,2430114.0,NOT_economic_disadv,22.6666666667,48.0,47.2,23.1666666667,29.6333333333,28.3333333333,48.0,55.8,22.3,21.9,361.95,10.8,23.0
3027,25.0,10256.0,2530038.0,All,,5.33333333333,,,,,5.33333333333,,,,286.7,6.0,13.5
3028,25.0,10256.0,2530038.0,Economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.7,7.66666666667,13.5
3029,25.0,65896.0,2537702.0,All,,6.66666666667,,,,,6.66666666667,,,,319.5,8.66666666667,16.0
3030,25.0,65896.0,2537702.0,Economic_disadv,,4.66666666667,,,,,4.66666666667,,,,,7.0,11.5
3031,25.0,65896.0,2537702.0,NOT_economic_disadv,,2.0,,,,,2.0,,,,,3.0,4.5
3032,25.0,73585.0,2535409.0,All,35.0,52.0,67.3,17.2,15.5,32.5,52.0,62.55,20.1,17.35,346.366666667,42.25,87.6666666667
3033,25.0,73585.0,2535409.0,Economic_disadv,13.5,24.0,56.25,22.5,21.25,12.5,24.0,52.25,26.7,21.05,329.966666667,20.0,44.3333333333
3034,25.0,73585.0,2535409.0,NOT_economic_disadv,21.5,28.0,76.8,12.5,10.7,20.0,28.0,71.4,14.3,14.3,361.1,29.6666666667,38.0
3035,25.0,73593.0,4737250.0,All,22.0,34.3333333333,64.0666666667,20.5333333333,15.4,21.3333333333,34.3333333333,62.5,26.0666666667,11.4333333333,351.866666667,28.25,111.5
3036,25.0,73593.0,4737250.0,Economic_disadv,16.0,27.3333333333,58.5666666667,23.3,18.1333333333,15.6666666667,27.3333333333,57.5666666667,29.2,13.2333333333,338.1,29.3333333333,83.5
3037,25.0,73593.0,4737250.0,NOT_economic_disadv,,5.33333333333,,,,,5.33333333333,,,,,7.5,28.0
3038,26.0,10264.0,128637.0,All,,1.0,,,,,1.0,,,,,1.5,3.0
3039,26.0,10264.0,128637.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0
3040,26.0,10264.0,128645.0,All,,1.0,,,,,1.0,,,,,2.0,5.0
3041,26.0,10264.0,128645.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0
3042,26.0,10264.0,2630028.0,All,,2.0,,,,,2.0,,,,,2.66666666667,2.5
3043,26.0,10264.0,2630028.0,Economic_disadv,,2.0,,,,,2.0,,,,,2.0,3.0
3044,26.0,10264.0,2630028.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0
3045,26.0,73668.0,2633006.0,All,10.5,13.3333333333,70.85,15.25,13.9,10.0,13.3333333333,68.05,19.45,12.5,362.5,6.66666666667,23.5
3046,26.0,73668.0,2633006.0,Economic_disadv,,5.33333333333,,,,,5.33333333333,,,,,5.0,16.0
3047,26.0,73668.0,2633006.0,NOT_economic_disadv,,4.66666666667,,,,,4.66666666667,,,,,5.0,7.5
3048,26.0,73668.0,2635001.0,All,,5.0,,,,,5.0,,,,343.8,8.0,14.5
3049,26.0,73668.0,2635001.0,Economic_disadv,,2.33333333333,,,,,2.33333333333,,,,,4.5,7.5
3050,26.0,73668.0,2635001.0,NOT_economic_disadv,,2.66666666667,,,,,2.66666666667,,,,,4.5,7.0
3051,26.0,73692.0,2630010.0,All,46.3333333333,81.6666666667,57.7666666667,29.4,12.8333333333,56.6666666667,81.6666666667,69.1666666667,16.5,14.3333333333,380.9,73.0,108.5
3052,26.0,73692.0,2630010.0,Economic_disadv,22.3333333333,44.0,58.9,28.8666666667,12.2333333333,27.6666666667,44.0,68.5666666667,18.5,12.9333333333,360.8,41.0,57.0
3053,26.0,73692.0,2630010.0,NOT_economic_disadv,24.0,37.6666666667,69.3,23.7,7.0,29.0,37.6666666667,79.9,9.6,10.5,406.133333333,32.0,51.5
3054,27.0,10272.0,125765.0,All,32.0,54.3333333333,57.2333333333,26.1,16.6666666667,32.6666666667,54.3333333333,60.2666666667,17.5666666667,22.1666666667,365.8,45.3333333333,59.5
3055,27.0,10272.0,125765.0,Economic_disadv,0.0,2.66666666667,0.0,0.0,0.0,0.0,2.66666666667,0.0,0.0,0.0,331.1,6.66666666667,4.5
3056,27.0,10272.0,125765.0,NOT_economic_disadv,19.6666666667,26.3333333333,50.4666666667,9.7,6.5,18.0,26.3333333333,46.6666666667,9.03333333333,10.9666666667,366.666666667,38.6666666667,55.0
3057,27.0,10272.0,2730117.0,All,9.0,9.33333333333,75.0,25.0,0.0,12.0,9.33333333333,100.0,0.0,0.0,282.05,9.5,28.3333333333
3058,27.0,10272.0,2730117.0,Economic_disadv,9.0,9.33333333333,75.0,25.0,0.0,12.0,9.33333333333,100.0,0.0,0.0,,5.0,20.0
3059,27.0,10272.0,2730117.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.5,8.5
3060,27.0,10272.0,2730232.0,All,14.0,39.0,35.9,30.8,33.3,25.0,39.0,64.1,20.5,15.4,330.666666667,30.2,185.0
3061,27.0,10272.0,2730232.0,Economic_disadv,10.0,30.0,33.3,30.0,36.7,20.0,30.0,66.7,20.0,13.3,325.3,25.25,116.666666667
3062,27.0,10272.0,2730232.0,NOT_economic_disadv,,7.0,,,,,7.0,,,,337.65,12.25,68.3333333333
3063,27.0,10272.0,2730265.0,All,5.0,8.66666666667,31.2,50.0,18.8,10.0,8.66666666667,62.5,12.5,25.0,286.5,41.0,67.0
3064,27.0,10272.0,2730265.0,Economic_disadv,5.0,8.33333333333,31.2,50.0,18.8,10.0,8.33333333333,62.5,12.5,25.0,285.966666667,33.3333333333,51.5
3065,27.0,10272.0,2730265.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.1,9.0,15.5
3066,27.0,10272.0,6069512.0,All,,6.0,,,,,6.0,,,,,3.0,191.0
3067,27.0,10272.0,6069512.0,Economic_disadv,,3.33333333333,,,,,3.33333333333,,,,,3.0,121.0
3068,27.0,10272.0,6069512.0,NOT_economic_disadv,,2.33333333333,,,,,2.33333333333,,,,,3.0,70.0
3069,27.0,65987.0,2730414.0,All,174.666666667,212.666666667,82.2,12.6333333333,5.16666666667,166.666666667,212.666666667,78.3666666667,17.0333333333,4.6,404.833333333,100.666666667,296.0
3070,27.0,65987.0,2730414.0,Economic_disadv,20.6666666667,28.3333333333,73.2333333333,13.8666666667,12.9,19.0,28.3333333333,67.1666666667,22.4,10.4333333333,363.566666667,22.75,50.3333333333
3071,27.0,65987.0,2730414.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.933333333,102.0,243.5
3072,27.0,66068.0,2730174.0,All,128.333333333,267.666666667,47.8,33.5333333333,18.6666666667,139.666666667,267.666666667,52.1333333333,21.2,26.6666666667,315.025,124.5,357.5
3073,27.0,66068.0,2730174.0,Economic_disadv,113.0,238.666666667,47.1666666667,33.5333333333,19.3,123.666666667,238.666666667,51.8,21.3333333333,26.8666666667,312.0,132.0,331.5
3074,27.0,66068.0,2730174.0,NOT_economic_disadv,14.6666666667,27.6666666667,52.8666666667,32.6666666667,14.4666666667,15.0,27.6666666667,54.0666666667,20.9,25.0333333333,334.1,19.25,30.0
3075,27.0,66068.0,2732170.0,All,138.333333333,248.333333333,55.6666666667,20.5666666667,23.7666666667,123.0,248.333333333,49.4,19.6666666667,30.9333333333,324.3,123.333333333,340.5
3076,27.0,66068.0,2732170.0,Economic_disadv,111.333333333,211.666666667,52.5666666667,21.7,25.7333333333,99.6666666667,211.666666667,47.0333333333,20.0333333333,32.9333333333,321.366666667,107.333333333,316.0
3077,27.0,66068.0,2732170.0,NOT_economic_disadv,26.3333333333,35.0,74.9,13.9,11.2,23.0,35.0,66.4333333333,16.4,17.1666666667,371.25,23.25,27.3333333333
3078,27.0,66092.0,111435.0,All,91.6666666667,146.666666667,62.5666666667,19.2,18.2333333333,90.3333333333,146.666666667,62.5666666667,17.5666666667,19.8666666667,340.933333333,79.4,191.0
3079,27.0,66092.0,111435.0,Economic_disadv,51.6666666667,85.0,60.0,20.2333333333,19.7666666667,51.0,85.0,61.9,16.1,22.0,332.633333333,67.0,144.666666667
3080,27.0,66092.0,111435.0,NOT_economic_disadv,39.0,60.3333333333,66.0333333333,17.6,16.3666666667,38.3333333333,60.3333333333,64.5666666667,17.7333333333,17.7,358.2,25.8,62.5
3081,27.0,66092.0,112896.0,All,,4.0,,,,,4.0,,,,,6.0,8.5
3082,27.0,66092.0,112896.0,Economic_disadv,,3.0,,,,,3.0,,,,,5.0,5.0
3083,27.0,66092.0,112896.0,NOT_economic_disadv,,1.0,,,,,1.0,,,,,3.0,3.5
3084,27.0,66092.0,2730240.0,All,11.0,9.0,78.6,14.3,7.1,10.0,9.0,71.4,14.3,14.3,312.4,12.6666666667,39.0
