,County_Name,School_Name,Combined_Fitness_Unhealthy_Pct_All,Combined_Fitness_Unhealthy_Pct_Economic_disadv,Combined_Fitness_Unhealthy_Pct_NOT_economic_disadv,Mean_Academic_Test_Score_All,Mean_Academic_Test_Score_Economic_disadv,Mean_Academic_Test_Score_NOT_economic_disadv
1715,Shasta,Fall River Junior-Senior High,0.311965811966,0.421875,0.179245283019,370.6,363.033333333,378.5
1716,Shasta,Foothill High,0.272991287512,0.25641025641,0.251510574018,348.46,369.0,387.766666667
1717,Shasta,Freedom High,,,,282.5,274.4,
1718,Shasta,Gateway Community Day,0.0,,,,,
1719,Shasta,Gateway Educational Options,,,,328.45,,
1720,Shasta,Mountain View High (Continuation),,,,,,
1721,Shasta,North State Independence High,0.474358974359,0.473684210526,0.607142857143,323.9,319.333333333,331.6
1722,Shasta,Northern Summit Academy,,,,,,
1723,Shasta,Oasis Community,0.47619047619,0.4375,,276.2,280.9,
1724,Shasta,Shasta Charter Academy,0.413043478261,0.214285714286,0.385416666667,381.5,363.8,389.55
1725,Shasta,Shasta High,0.211421098518,0.27397260274,0.159541984733,363.5,366.033333333,396.2
1726,Shasta,Shasta Secondary Home,0.458333333333,,0.4375,361.9,,368.3
1727,Shasta,Soldier Mountain High (Continuation),,,,,,
1728,Shasta,Stellar Secondary Charter High,0.388888888889,,0.189655172414,361.25,,
1729,Shasta,University Preparatory,0.187347931873,0.269230769231,0.175438596491,413.2,390.166666667,417.433333333
1730,Shasta,West Valley High,0.25712143928,0.305647840532,0.223849372385,344.033333333,336.866666667,349.366666667
1731,Sierra,Downieville Junior-Senior High,,0.0,,,,
1732,Sierra,Loyalton High,0.397058823529,,0.369047619048,351.366666667,377.8,351.533333333
1733,Sierra,Sierra Pass (Continuation),,,,,,
1734,Siskiyou,Butte Valley High,0.425,0.47619047619,,350.066666667,310.7,
1735,Siskiyou,Discovery High,,,,328.45,,
1736,Siskiyou,Dunsmuir High,0.404255319149,0.413793103448,0.0,349.533333333,367.7,
1737,Siskiyou,Etna Union High,0.239130434783,0.302816901408,0.174242424242,373.4,368.5,378.066666667
1738,Siskiyou,Golden Eagle Charter,0.392857142857,0.40243902439,0.372340425532,348.533333333,350.866666667,348.05
1739,Siskiyou,Happy Camp High,0.520833333333,,0.195652173913,350.4,,
1740,Siskiyou,J. Everett Barr Court,0.0,0.0,0.0,,,
1741,Siskiyou,McCloud High,,,,,,
1742,Siskiyou,Mt. Shasta High,0.298353909465,0.331168831169,0.276073619632,373.633333333,358.833333333,379.966666667
1743,Siskiyou,Scott Valley Community Day,0.0,0.0,,,,
1744,Siskiyou,Weed High,0.241071428571,0.27027027027,0.148648648649,338.466666667,334.4,361.9
1745,Siskiyou,Yreka High,0.313186813187,0.361111111111,,356.566666667,347.3,367.7
1746,Siskiyou,Yreka Union High Community Day,,,,,,
1747,Solano,Angelo Rodriguez High,0.432046332046,0.463190184049,0.413154533844,370.25,349.85,381.75
1748,Solano,Armijo High,0.445201590006,0.495700773861,0.338737201365,326.25,321.316666667,352.833333333
1749,Solano,Benicia High,0.278443113772,0.381188118812,0.257845188285,392.6,353.766666667,400.866666667
1750,Solano,Dixon High,0.323059360731,0.399297423888,0.252336448598,354.366666667,338.8,366.466666667
1751,Solano,Dover Bridge to Success,0.7,0.821428571429,,300.1,,
1752,Solano,Elise P. Buckingham Charter Magnet High,0.33282674772,0.442307692308,0.313405797101,378.75,340.4,387.0
1753,Solano,Fairfield High,0.580742659758,0.60046728972,0.525252525253,321.775,321.4,347.466666667
1754,Solano,Franklin Middle,,,,,,
1755,Solano,H. Glenn Richardson,,,,,,
1756,Solano,Home/hospital and independent study,,,,300.5,,300.5
1757,Solano,Jesse M. Bethel High,0.531360424028,0.576064908722,0.472972972973,320.3,310.2,335.85
1758,Solano,MIT Academy,0.532432432432,0.388888888889,0.45652173913,377.7,370.9,388.9
1759,Solano,Matt Garcia Learning Center,0.352941176471,,0.0,289.75,283.1,
1760,Solano,Public Safety Academy,0.363849765258,0.380530973451,0.348484848485,377.15,374.85,382.3
1761,Solano,Solano County Community,0.0,0.0,0.0,279.05,259.5,305.5
1762,Solano,Solano County Special Education,0.625,,,,,
1763,Solano,Solano Juvenile Detention Facility,,,,299.1,,
1764,Solano,Solano Middle,,,,,,
1765,Solano,Travis Community Day,,,,,,
1766,Solano,Vacaville High,0.361356932153,0.505854800937,0.295037756203,355.566666667,332.833333333,366.966666667
1767,Solano,Vallejo Education Academy,,,,277.6,278.1,
1768,Solano,Vallejo High,0.497827975673,0.49842519685,0.470319634703,304.38,302.0,328.9
1769,Solano,Vanden High,0.310045317221,0.345609065156,0.286594761171,375.166666667,359.466666667,380.433333333
1770,Solano,Will C. Wood High,0.421428571429,0.485074626866,0.379213483146,337.733333333,343.25,365.45
1771,Sonoma,Abraxis Charter,0.446428571429,0.446428571429,,,,
1772,Sonoma,Analy High,0.215128755365,0.268229166667,0.205252918288,365.85,360.8,393.7
1773,Sonoma,California Virtual Academy @ Sonoma,0.505882352941,0.435897435897,0.229166666667,350.7,346.1,355.45
1774,Sonoma,Carpe Diem High (Continuation),,,,322.6,288.6,
1775,Sonoma,Casa Grande High,0.239583333333,0.293269230769,0.201815642458,338.68,340.433333333,381.533333333
1776,Sonoma,Cloverdale High,0.320921985816,0.349056603774,0.252427184466,358.433333333,331.533333333,395.566666667
1777,Sonoma,Credo High,0.211267605634,0.296296296296,0.0961538461538,394.866666667,385.45,404.766666667
1778,Sonoma,Eagle Creek,,,,,,
1779,Sonoma,El Molino High,0.22619047619,0.289473684211,0.20253164557,371.966666667,355.866666667,382.633333333
1780,Sonoma,Elsie Allen High,0.512132822478,0.513062409289,0.414634146341,321.766666667,316.633333333,350.8
1781,Sonoma,Geyserville New Tech Academy,0.375,,,359.15,,
1782,Sonoma,Healdsburg High,0.297592997812,0.368725868726,0.204545454545,347.866666667,323.233333333,373.6
1783,Sonoma,Lewis Opportunity,,,,,,
1784,Sonoma,Maria Carrillo High,0.268603465851,0.390557939914,0.212621359223,394.95,356.35,404.7
1785,Sonoma,Montgomery High,0.395609318996,0.473290598291,0.345360824742,315.5,302.033333333,368.933333333
1786,Sonoma,Northwest Prep Charter,0.381355932203,,,314.466666667,,
1787,Sonoma,Orchard View,,,,396.233333333,,398.7
1788,Sonoma,Petaluma High,0.273538156591,0.41512345679,0.209862385321,355.725,344.7,387.2
1789,Sonoma,Piner High,0.40481786134,0.447643979058,0.338926174497,332.5,325.85,361.266666667
1790,Sonoma,Pivot Online Charter - North Bay,0.522058823529,0.428571428571,0.403225806452,340.5,317.75,361.75
1791,Sonoma,Rancho Cotate High,0.396833503575,0.450549450549,0.345303867403,329.35,316.825,351.5
1792,Sonoma,Ridgway High (Continuation),,,,293.85,,
1793,Sonoma,Roseland Charter,0.431106471816,0.431712962963,0.380952380952,348.7,348.966666667,344.1
1794,Sonoma,San Antonio High (Continuation),,,0.0,305.45,306.75,
1795,Sonoma,Santa Rosa High,0.340410958904,0.432675044883,0.269497400347,359.8,331.566666667,378.4
1796,Sonoma,Sonoma County Alternative Education Programs,0.310810810811,0.0,,286.5,281.8,
1797,Sonoma,Sonoma County Court,,,,293.0,,
1798,Sonoma,Sonoma County Special Education,0.75,0.444444444444,0.772727272727,,,
1799,Sonoma,Sonoma Mountain High (Continuation),,,,332.1,,
1800,Sonoma,Sonoma Valley High,0.374031007752,0.453808752026,0.256857855362,346.833333333,325.466666667,374.3
1801,Sonoma,South County Consortium,,,,320.3,,
1802,Sonoma,Stony Point Academy,0.34126984127,,,,,
1803,Sonoma,Technology High,0.211956521739,0.214285714286,0.198757763975,410.666666667,398.3,413.133333333
1804,Sonoma,Valley Oaks High (Alternative),0.25,,0.277777777778,367.95,,
1805,Sonoma,Windsor High,0.311167945439,0.431208053691,0.241935483871,341.98,331.16,352.875
1806,Stanislaus,Aspire Vanguard College Preparatory Academy,0.644329896907,0.663793103448,0.673076923077,335.6,322.7,358.7
1807,Stanislaus,Central Valley High,0.453298739807,0.460292580982,0.434554973822,348.775,345.45,379.733333333
1808,Stanislaus,Ceres High,0.455376737381,0.46292257361,0.445601851852,343.35,339.975,378.466666667
1809,Stanislaus,Connecting Waters Charter,0.900462962963,0.642857142857,0.917475728155,349.9,334.233333333,361.0
1810,Stanislaus,Denair Charter Academy,0.43023255814,,0.44776119403,314.966666667,304.8,328.466666667
1811,Stanislaus,Denair High,0.451298701299,0.578125,0.435714285714,345.6,336.533333333,356.066666667
1812,Stanislaus,Endeavor Alternative,0.538461538462,0.338235294118,,299.233333333,300.033333333,305.8
1813,Stanislaus,Foothill Community Day,,,,,,
1814,Stanislaus,Fred C. Beyer High,0.414274631497,0.47842835131,0.345238095238,339.075,327.4,366.45
1815,Stanislaus,Fusion Charter,0.333333333333,0.352941176471,,281.65,280.9,288.5
1816,Stanislaus,Grace M. Davis High,0.457865168539,0.46368159204,0.388888888889,314.95,309.375,344.1
1817,Stanislaus,Hart-Ransom Academic Charter,0.236842105263,,,374.85,,
1818,Stanislaus,Hughson High,0.390316205534,0.567796610169,0.324742268041,353.1,332.6,369.333333333
1819,Stanislaus,James C. Enochs High,0.372299168975,0.416666666667,0.33635448137,363.283333333,361.1,366.44
1820,Stanislaus,John B. Allard,0.670588235294,0.725806451613,0.25,290.966666667,289.133333333,308.2
1821,Stanislaus,John H. Pitman High,0.380835380835,0.41113490364,0.341040462428,340.833333333,340.85,368.95
1822,Stanislaus,Joseph A. Gregori High,0.357755977928,0.40756302521,0.301298701299,341.675,335.475,364.3
1823,Stanislaus,Keyes to Learning Charter,0.33064516129,0.35,0.161290322581,340.6,,344.4
1824,Stanislaus,Modesto High,0.426154672395,0.453728362184,0.326754385965,340.533333333,337.233333333,380.333333333
1825,Stanislaus,Oakdale Charter High,,,,344.0,,345.45
1826,Stanislaus,Oakdale High,0.389373513085,0.443365695793,0.349483204134,363.3,347.033333333,372.366666667
1827,Stanislaus,Orestimba High,0.369346733668,0.384146341463,0.344339622642,336.133333333,328.0,352.366666667
1828,Stanislaus,Patterson High,0.430414386239,0.450638792102,0.380952380952,340.2,331.533333333,359.333333333
1829,Stanislaus,Peter Johansen High,0.511456023651,0.514653641208,0.509554140127,316.025,310.85,343.4
1830,Stanislaus,Riverbank High,0.51968503937,0.559121621622,0.394736842105,336.333333333,331.666666667,354.566666667
1831,Stanislaus,Robert Elliott Alternative Education Center,0.584905660377,0.586956521739,,284.8,283.5,289.1
1832,Stanislaus,Stanislaus County Special Education,,,0.0,,,
1833,Stanislaus,Stanislaus County West Campus,0.833333333333,0.833333333333,,271.7,269.2,
1834,Stanislaus,Thomas Downey High,0.39534141672,0.425652173913,0.315972222222,341.316666667,330.8,400.133333333
1835,Stanislaus,Turlock High,0.38038984052,0.433575978162,0.276724137931,321.9,314.0,383.233333333
1836,Stanislaus,Valley Charter High,0.41935483871,0.408163265306,0.425675675676,361.533333333,352.0,370.966666667
1837,Stanislaus,Valley Community Day,,,,,,
1838,Stanislaus,Waterford High,0.345348837209,0.366666666667,0.240963855422,347.45,347.733333333,373.366666667
1839,Stanislaus,Whitmore Charter High,0.443298969072,,0.446666666667,384.633333333,,386.6
1840,Stanislaus,eCademy Charter at Crane,0.344827586207,,,317.0,307.1,330.5
1841,Sutter,Butte View High,,,,,,
1842,Sutter,California Virtual Academy @ Sutter,0.412844036697,0.453488372093,0.3,343.65,332.7,355.65
1843,Sutter,East Nicolaus High,0.35520361991,0.396825396825,0.279411764706,350.0,330.466666667,363.333333333
1844,Sutter,Feather River Academy,0.433333333333,0.240740740741,0.0,292.0,283.466666667,
1845,Sutter,Home/hospital and independent study,,,,,,
1846,Sutter,Live Oak Alternative,,,,,,
1847,Sutter,Live Oak High,0.408396946565,0.407960199005,0.372727272727,356.04,348.1,403.433333333
1848,Sutter,River Valley High,0.302922309337,0.336373390558,0.240322580645,351.033333333,337.233333333,374.8
1849,Sutter,South Sutter Charter,0.372549019608,,,347.9,337.366666667,358.5
1850,Sutter,Sutter County Special Education,0.653846153846,0.666666666667,,,,
1851,Sutter,Sutter High,0.324324324324,0.37037037037,,361.6,343.7,370.766666667
1852,Sutter,Sutter Peak Charter Academy,,,,,,
1853,Sutter,Yuba City Charter,0.461538461538,0.566666666667,,320.4,331.8,
1854,Sutter,Yuba City High,0.385090909091,0.415273132664,0.323655913978,348.366666667,337.066666667,369.1
1855,Sutter,Yuba City Unified Alternative,0.15,0.0,,322.2,313.0,
1856,Tehama,Corning High,0.425278219396,0.464818763326,0.15,333.166666667,328.4,348.2
1857,Tehama,Los Molinos High,0.48031496063,0.5,,344.666666667,341.0,346.25
1858,Tehama,Red Bluff High,0.375116931712,0.384130982368,0.0,353.533333333,344.133333333,368.866666667
1859,Tehama,Salisbury High (Continuation),,,0.0,294.25,297.85,
1860,Tehama,Tehama County Juvenile Justice Center,,0.0,,,,
1861,Tehama,Tehama County Special Education,,,,,,
1862,Tehama,eScholar Academy,0.25,,,,,
1863,Trinity,Hayfork High,0.34375,0.348214285714,,349.1,346.8,
1864,Trinity,Southern Trinity High,0.413043478261,0.447368421053,0.0,,,
1865,Trinity,Trinity High,0.357466063348,0.414414414414,0.288461538462,354.3,341.266666667,368.966666667
1866,Tulare,Alpaugh Junior-Senior High,0.532051282051,0.555555555556,,325.8,325.45,
1867,Tulare,Burton Horizon Academy,,,,305.8,,
1868,Tulare,Burton Pathways Charter Academy,0.555555555556,,0.0,310.5,311.8,
1869,Tulare,Butterfield Charter High,0.173076923077,,,302.033333333,300.733333333,313.4
1870,Tulare,Central California Connections Academy,0.5546875,0.5,0.428571428571,345.7,337.35,352.55
1871,Tulare,Charter Alternatives Academy,0.544444444444,0.620689655172,,252.5,254.7,
1872,Tulare,Countryside Community Day,,,,306.3,,
1873,Tulare,Crescent Valley Public Charter,0.561224489796,0.573643410853,,291.866666667,290.566666667,302.3
1874,Tulare,Cutler-Orosi Community Day,,,,,,
1875,Tulare,Dinuba High,0.405149934811,0.412219644238,0.35308056872,319.3,314.45,340.333333333
1876,Tulare,El Diamante High,0.397058823529,0.473851030111,0.299072642968,367.433333333,349.033333333,387.666666667
1877,Tulare,Eleanor Roosevelt Community Learning Center,,,,,,
1878,Tulare,Exeter High,0.418918918919,0.462365591398,0.382352941176,388.7,363.6,409.4
1879,Tulare,Exeter Independent Study (Alternative),,,,,,
1880,Tulare,Exeter Union High,0.376984126984,0.415492957746,0.33971291866,374.3,360.15,390.4
1881,Tulare,Farmersville High,0.357798165138,0.357142857143,0.292682926829,316.866666667,316.733333333,315.9
1882,Tulare,Golden West High,0.31465848043,0.350921273032,0.2457002457,351.54,345.18,390.8
1883,Tulare,Granite Hills High,0.45415879017,0.447214076246,0.475,316.666666667,315.766666667,326.033333333
1884,Tulare,Harmony Magnet Academy,0.44,,,397.466666667,385.866666667,413.733333333
1885,Tulare,Kaweah High,,,,311.3,290.5,
1886,Tulare,La Sierra High,0.361344537815,0.415384615385,0.0,305.533333333,302.7,314.8
1887,Tulare,Lindsay Community Day,,,,,,
1888,Tulare,Lindsay Senior High,0.432463110102,0.432801822323,,328.433333333,326.333333333,356.3
1889,Tulare,Mission Oak High,0.35646958012,0.377403846154,0.309090909091,336.2,326.933333333,359.266666667
1890,Tulare,Monache High,0.433220338983,0.466346153846,0.390025575448,342.1,334.175,382.233333333
1891,Tulare,Mt. Whitney High,0.339459864966,0.388686131387,0.291,361.15,350.9,387.166666667
1892,Tulare,Orosi High,0.493218249075,0.506653992395,0.333333333333,313.86,314.76,327.4
1893,Tulare,Porterville High,0.468850353243,0.475609756098,0.440119760479,324.183333333,319.516666667,366.8
1894,Tulare,Redwood High,0.366477272727,0.442560175055,0.288279773157,343.98,360.6,395.166666667
1895,Tulare,River Bend,,,0.0,,,
1896,Tulare,Sequoia High,,,,278.333333333,275.2,294.5
1897,Tulare,Sierra Vista Charter High,,,,312.3,310.65,
1898,Tulare,Sierra Vista High (Continuation),,,,289.0,280.1,
1899,Tulare,Special Education,0.680379746835,,,,,
1900,Tulare,Strathmore High,0.442273534636,0.478696741855,0.368852459016,320.3,317.733333333,328.9
1901,Tulare,Summit Charter Academy,0.524444444444,0.467391304348,0.587301587302,355.6,346.266666667,378.666666667
1902,Tulare,Tulare County Community,0.4125,0.409090909091,0.0,267.733333333,263.0,
1903,Tulare,Tulare Technical Preparatory High,0.633333333333,0.681818181818,,272.0,270.85,
1904,Tulare,Tulare Union High,0.438531353135,0.477298524404,0.326599326599,365.333333333,357.866666667,386.366666667
1905,Tulare,Tulare Western High,0.42540620384,0.437561455261,0.384493670886,347.8,341.266666667,370.366666667
1906,Tulare,University Preparatory High,0.480662983425,0.514285714286,0.454128440367,384.133333333,373.233333333,390.066666667
1907,Tulare,Valley Life Charter,,,,,,
1908,Tulare,Visalia Charter Independent Study,0.551912568306,0.596774193548,0.479452054795,340.05,333.55,355.95
1909,Tulare,Visalia Technical Early College,0.531496062992,0.560344827586,0.515384615385,364.5,355.0,374.0
1910,Tulare,Woodlake Community Day,,,,,,
1911,Tulare,Woodlake High,0.437,0.436274509804,0.438888888889,346.1,341.766666667,370.466666667
1912,Tuolumne,California Virtual Academy @ Jamestown,0.24358974359,,0.0,338.75,318.7,
1913,Tuolumne,Don Pedro High,,,,,,
1914,Tuolumne,Gold Rush Charter,0.4375,0.192307692308,,336.6,332.133333333,341.466666667
1915,Tuolumne,Sonora High,0.326227390181,0.383720930233,0.264084507042,372.15,364.266666667,390.5
1916,Tuolumne,Summerville High,0.262081784387,0.323529411765,0.216560509554,363.533333333,351.933333333,370.866666667
1917,Tuolumne,Tioga High,0.285714285714,0.3125,,331.5,,
1918,Tuolumne,Tuolumne County Community/ISP,0.0,0.0,,,,
1919,Tuolumne,Tuolumne County Special Education,0.0,0.0,0.0,,,
1920,Ventura,Adolfo Camarillo High,0.238950276243,0.341151385928,0.201657458564,395.75,357.55,410.8
1921,Ventura,Buena High,0.343618513324,0.40202020202,0.271459227468,355.866666667,337.766666667,373.833333333
1922,Ventura,Century Academy,,,,392.6,,395.25
1923,Ventura,Channel Islands High,0.440924657534,0.449930939227,0.4,318.12,321.925,364.966666667
1924,Ventura,Condor High,0.383333333333,,,304.566666667,296.933333333,319.433333333
1925,Ventura,Conejo Valley High (Continuation),,,,307.4,307.9,
1926,Ventura,El Camino High,0.323899371069,0.25,0.272222222222,396.666666667,378.7,402.133333333
1927,Ventura,Fillmore Senior High,0.508163265306,0.523032629559,0.460106382979,334.333333333,328.466666667,353.1
1928,Ventura,Foothill Technology High,0.20398970399,0.273381294964,0.168435013263,407.733333333,382.933333333,417.466666667
1929,Ventura,Gateway Community,0.428571428571,0.0,,291.6,288.1,
1930,Ventura,Golden Valley Charter,0.309210526316,0.166666666667,0.3,377.333333333,,379.166666667
1931,Ventura,Hueneme High,0.502188868043,0.507412898443,0.472440944882,304.64,301.58,338.833333333
1932,Ventura,IvyTech Charter,0.0588235294118,,,343.6,,343.6
1933,Ventura,Los Cerritos Middle,,,,,,
1934,Ventura,Monte Vista,0.479591836735,,0.0,333.466666667,315.9,335.833333333
1935,Ventura,Moorpark High,0.255040322581,0.36717062635,0.21645021645,393.366666667,349.566666667,413.566666667
1936,Ventura,Newbury Park High,0.174541411895,0.332558139535,0.162111801242,395.5,359.166666667,403.366666667
1937,Ventura,Nordhoff High,0.238439306358,0.259328358209,0.16,373.666666667,351.033333333,393.5
1938,Ventura,Oak Park High,0.153087478559,0.138443935927,0.160550458716,428.466666667,401.566666667,430.3
1939,Ventura,Oak Park Independent,0.2,0.28125,0.193548387097,387.2,,386.9
1940,Ventura,Oak View High,,,,331.1,,346.9
1941,Ventura,Oxnard High,0.365979381443,0.410843373494,0.286734693878,318.95,325.175,361.8
1942,Ventura,Pacific High,,,,272.7,265.366666667,
1943,Ventura,Pacifica High,0.492619148039,0.505467468562,0.455384615385,339.2,330.85,361.7
1944,Ventura,Providence,,0.0,,277.366666667,277.366666667,
1945,Ventura,Rancho Campana High,0.401840490798,,,398.9,361.7,
1946,Ventura,Rio Mesa High,0.334022445363,0.3842544317,0.262711864407,342.75,336.466666667,382.8
1947,Ventura,River Oaks Academy,0.30303030303,,,380.65,,384.8
1948,Ventura,Royal High,0.316852367688,0.418410041841,0.239583333333,363.966666667,340.0,375.766666667
1949,Ventura,Santa Paula High,0.402575107296,0.40152284264,0.417721518987,344.2,339.666666667,368.566666667
1950,Ventura,Santa Susana High,0.385576923077,0.451271186441,0.377431906615,413.033333333,389.866666667,419.366666667
1951,Ventura,Simi Valley High,0.307975460123,0.41637630662,0.275280898876,349.28,353.533333333,382.833333333
1952,Ventura,Thousand Oaks High,0.224886584576,0.39247311828,0.210526315789,381.875,360.666666667,400.066666667
1953,Ventura,Valley Oak Charter,,0.0,,,,
1954,Ventura,Ventura County Special Education,0.55737704918,0.4,,300.3,,
1955,Ventura,Ventura High,0.255102040816,0.363418530351,0.138989169675,365.366666667,338.5,395.933333333
1956,Ventura,Vista Real Charter High,0.62380952381,0.610465116279,,310.033333333,306.033333333,324.133333333
1957,Ventura,Westlake High,0.210265924552,0.373333333333,0.195827725437,401.8,356.333333333,410.833333333
1958,Yolo,Da Vinci Charter Academy,0.332684824903,,0.276666666667,404.8,,407.433333333
1959,Yolo,Einstein Education Center,,,,,,
1960,Yolo,Esparto High,0.364942528736,0.369047619048,0.296875,346.75,341.3,389.933333333
1961,Yolo,Home/hospital and independent study,,,,,,
1962,Yolo,Madison Community High,,,,,,
1963,Yolo,Midtown Community,,,,,,
1964,Yolo,Pioneer High,0.451750640478,0.552511415525,0.425,342.925,343.166666667,378.133333333
1965,Yolo,River City High,0.406112161311,0.431651376147,0.347648261759,349.0,337.2,372.65
1966,Yolo,West Sacramento Early College Prep Charter,0.534482758621,,,295.1,,
1967,Yolo,Winters High,0.419913419913,0.470588235294,0.308823529412,350.166666667,338.833333333,369.633333333
1968,Yolo,Woodland Polytechnic Academy,,,,320.6,320.6,
1969,Yolo,Woodland Senior High,0.446611909651,0.5,0.450956937799,343.4,333.1,366.0
1970,Yolo,Yolo County Special Education,,,,,,
1971,Yolo,Yolo High,,,,279.733333333,275.2,
1972,Yuba,Camptonville Academy,0.428571428571,0.423076923077,0.434782608696,364.433333333,358.85,370.4
1973,Yuba,Harry P B Carden,,,,290.3,,
1974,Yuba,Lincoln (Abraham) (Alternative),0.409090909091,,,,,
1975,Yuba,Lindhurst High,0.47191011236,0.465432098765,0.4453125,333.7,329.933333333,358.066666667
1976,Yuba,Marysville Community Day,0.769230769231,,,,,
1977,Yuba,Marysville High,0.456737588652,0.477842003854,0.397058823529,350.466666667,340.333333333,368.666666667
1978,Yuba,Thomas E. Mathews Community,,,,,,
1979,Yuba,Wheatland Community Day High,,,,,,
1980,Yuba,Wheatland Union High,0.322003577818,0.44,,361.033333333,355.333333333,365.1
1981,Yuba,Yuba County Career Preparatory Charter,0.5,,,304.95,,305.0
1982,Yuba,Yuba County Special Education,0.347826086957,,,,,
