,County_Name,School_Name,Subgroup,Number_Students_Total,Number_Students_Healthy,Number_Students_Unhealthy,Mean_Academic_Test_Score,Students_Tested_Academic,Total_Tested_At_Subgroup_Level_Academic
4567,San Mateo,Hillsdale High,NOT_economic_disadv,1066.0,791.0,275.0,383.233333333,164.6,397.0
4568,San Mateo,Jefferson High,All,1634.0,1076.0,558.0,346.366666667,282.0,435.5
4569,San Mateo,Jefferson High,Economic_disadv,614.0,390.0,224.0,340.2,143.333333333,162.5
4570,San Mateo,Jefferson High,NOT_economic_disadv,628.0,423.0,205.0,354.333333333,138.666666667,273.0
4571,San Mateo,Margaret J. Kemp,All,8.0,,,,3.33333333333,7.0
4572,San Mateo,Margaret J. Kemp,Economic_disadv,0.0,0.0,0.0,,1.5,5.0
4573,San Mateo,Margaret J. Kemp,NOT_economic_disadv,0.0,0.0,0.0,,1.0,4.0
4574,San Mateo,Menlo-Atherton High,All,3364.0,2380.0,984.0,383.166666667,254.5,720.5
4575,San Mateo,Menlo-Atherton High,Economic_disadv,986.0,503.0,483.0,320.2,118.2,260.5
4576,San Mateo,Menlo-Atherton High,NOT_economic_disadv,1236.0,1065.0,171.0,420.433333333,185.8,460.0
4577,San Mateo,Mills High,All,1778.0,1448.0,330.0,398.733333333,290.666666667,424.0
4578,San Mateo,Mills High,Economic_disadv,170.0,120.0,50.0,361.633333333,49.3333333333,82.0
4579,San Mateo,Mills High,NOT_economic_disadv,978.0,808.0,170.0,406.233333333,241.333333333,342.0
4580,San Mateo,Oceana High,All,876.0,596.0,280.0,368.9,143.333333333,222.5
4581,San Mateo,Oceana High,Economic_disadv,198.0,126.0,72.0,355.433333333,39.3333333333,40.5
4582,San Mateo,Oceana High,NOT_economic_disadv,526.0,385.0,141.0,373.5,104.0,182.0
4583,San Mateo,Peninsula High,All,8.0,,,291.8,22.25,74.0
4584,San Mateo,Peninsula High,Economic_disadv,2.0,0.0,0.0,266.1,9.0,30.3333333333
4585,San Mateo,Peninsula High,NOT_economic_disadv,6.0,,,301.55,13.25,43.6666666667
4586,San Mateo,Pescadero High,All,106.0,58.0,48.0,358.633333333,12.0,29.5
4587,San Mateo,Pescadero High,Economic_disadv,30.0,16.0,14.0,345.05,11.6,24.0
4588,San Mateo,Pescadero High,NOT_economic_disadv,12.0,0.0,0.0,,3.0,5.5
4589,San Mateo,San Mateo County Special Education,All,74.0,22.0,52.0,,1.0,69.0
4590,San Mateo,San Mateo County Special Education,NOT_economic_disadv,24.0,,,,1.0,51.0
4591,San Mateo,San Mateo High,All,2380.0,1639.0,741.0,358.6,235.2,568.5
4592,San Mateo,San Mateo High,Economic_disadv,588.0,333.0,255.0,318.366666667,111.75,196.333333333
4593,San Mateo,San Mateo High,NOT_economic_disadv,902.0,683.0,219.0,382.533333333,182.25,392.666666667
4594,San Mateo,Sequoia High,All,2904.0,1976.0,928.0,331.98,252.833333333,713.0
4595,San Mateo,Sequoia High,Economic_disadv,1118.0,639.0,479.0,308.32,157.0,351.5
4596,San Mateo,Sequoia High,NOT_economic_disadv,874.0,709.0,165.0,390.066666667,145.8,361.5
4597,San Mateo,South San Francisco High,All,1748.0,1063.0,685.0,337.7,166.5,494.0
4598,San Mateo,South San Francisco High,Economic_disadv,736.0,389.0,347.0,337.966666667,87.6,170.0
4599,San Mateo,South San Francisco High,NOT_economic_disadv,664.0,422.0,242.0,367.133333333,111.4,324.0
4600,San Mateo,Summit Preparatory Charter High,All,680.0,381.0,299.0,381.4,110.5,188.0
4601,San Mateo,Summit Preparatory Charter High,Economic_disadv,128.0,55.0,73.0,357.6,55.0,95.0
4602,San Mateo,Summit Preparatory Charter High,NOT_economic_disadv,196.0,125.0,71.0,405.35,55.5,93.0
4603,San Mateo,Summit Public School: Shasta,All,622.0,404.0,218.0,380.95,107.5,106.0
4604,San Mateo,Summit Public School: Shasta,Economic_disadv,82.0,50.0,32.0,343.05,34.0,36.0
4605,San Mateo,Summit Public School: Shasta,NOT_economic_disadv,454.0,292.0,162.0,398.2,73.5,70.0
4606,San Mateo,Terra Nova High,All,1530.0,1004.0,526.0,358.9,192.75,413.333333333
4607,San Mateo,Terra Nova High,Economic_disadv,298.0,171.0,127.0,336.166666667,29.75,38.0
4608,San Mateo,Terra Nova High,NOT_economic_disadv,1122.0,766.0,356.0,363.566666667,163.0,375.333333333
4609,San Mateo,Westmoor High,All,2460.0,1746.0,714.0,359.833333333,253.0,559.666666667
4610,San Mateo,Westmoor High,Economic_disadv,892.0,635.0,257.0,337.5,93.0,101.0
4611,San Mateo,Westmoor High,NOT_economic_disadv,1458.0,1030.0,428.0,369.366666667,221.25,458.666666667
4612,San Mateo,Woodside High,All,2644.0,1761.0,883.0,341.35,215.166666667,643.0
4613,San Mateo,Woodside High,Economic_disadv,890.0,475.0,415.0,317.6,128.2,327.5
4614,San Mateo,Woodside High,NOT_economic_disadv,1226.0,993.0,233.0,386.433333333,129.2,315.5
4615,Santa Barbara,Alta Vista Alternative High,All,16.0,,,328.7,15.0,32.0
4616,Santa Barbara,Alta Vista Alternative High,Economic_disadv,2.0,,,297.8,7.33333333333,14.0
4617,Santa Barbara,Alta Vista Alternative High,NOT_economic_disadv,8.0,,,328.7,7.66666666667,18.0
4618,Santa Barbara,Cabrillo High,All,2198.0,1430.0,768.0,359.125,155.285714286,563.6
4619,Santa Barbara,Cabrillo High,Economic_disadv,1062.0,657.0,405.0,354.166666667,79.1666666667,236.2
4620,Santa Barbara,Cabrillo High,NOT_economic_disadv,1078.0,732.0,346.0,390.0,120.6,306.5
4621,Santa Barbara,Carpinteria Senior High,All,964.0,741.0,223.0,347.0,76.6666666667,238.5
4622,Santa Barbara,Carpinteria Senior High,Economic_disadv,616.0,465.0,151.0,338.933333333,56.4,142.5
4623,Santa Barbara,Carpinteria Senior High,NOT_economic_disadv,266.0,215.0,51.0,378.233333333,35.2,96.0
4624,Santa Barbara,Cuyama Valley High,All,90.0,59.0,31.0,330.733333333,19.3333333333,33.5
4625,Santa Barbara,Cuyama Valley High,Economic_disadv,54.0,33.0,21.0,316.366666667,15.3333333333,24.5
4626,Santa Barbara,Cuyama Valley High,NOT_economic_disadv,12.0,,,,5.0,9.0
4627,Santa Barbara,Delta High,All,128.0,55.0,73.0,279.8,34.0,127.0
4628,Santa Barbara,Delta High,NOT_economic_disadv,4.0,,,,7.0,7.0
4629,Santa Barbara,Dos Pueblos Senior High,All,3146.0,2373.0,773.0,351.25,264.333333333,768.0
4630,Santa Barbara,Dos Pueblos Senior High,Economic_disadv,852.0,556.0,296.0,313.6,108.0,249.5
4631,Santa Barbara,Dos Pueblos Senior High,NOT_economic_disadv,1640.0,1337.0,303.0,392.0,208.8,518.5
4632,Santa Barbara,Ernest Righetti High,All,3044.0,1663.0,1381.0,340.55,251.0,924.0
4633,Santa Barbara,Ernest Righetti High,Economic_disadv,1188.0,606.0,582.0,328.25,177.0,441.0
4634,Santa Barbara,Ernest Righetti High,NOT_economic_disadv,876.0,517.0,359.0,354.75,156.333333333,483.0
4635,Santa Barbara,Family Partnership Home Study Charter,All,108.0,54.0,54.0,352.9,20.75,196.0
4636,Santa Barbara,Family Partnership Home Study Charter,Economic_disadv,28.0,0.0,0.0,355.2,14.6666666667,98.0
4637,Santa Barbara,Family Partnership Home Study Charter,NOT_economic_disadv,42.0,14.0,16.0,354.15,19.0,98.0
4638,Santa Barbara,Lompoc High,All,1980.0,1104.0,876.0,325.76,104.0,479.5
4639,Santa Barbara,Lompoc High,Economic_disadv,1622.0,883.0,739.0,324.7,102.571428571,362.5
4640,Santa Barbara,Lompoc High,NOT_economic_disadv,324.0,207.0,117.0,351.266666667,51.5,103.666666667
4641,Santa Barbara,Maple High,All,52.0,17.0,13.0,301.433333333,46.3333333333,59.0
4642,Santa Barbara,Maple High,Economic_disadv,44.0,14.0,10.0,299.8,42.3333333333,50.0
4643,Santa Barbara,Maple High,NOT_economic_disadv,4.0,0.0,0.0,,4.0,9.0
4644,Santa Barbara,Olive Grove,All,110.0,66.0,44.0,352.4,59.0,93.0
4645,Santa Barbara,Olive Grove,Economic_disadv,28.0,,,,7.0,9.0
4646,Santa Barbara,Olive Grove,NOT_economic_disadv,70.0,40.0,30.0,357.4,52.0,84.0
4647,Santa Barbara,Olive Grove Charter,All,34.0,14.0,20.0,326.4,45.0,
4648,Santa Barbara,Olive Grove Charter,Economic_disadv,12.0,,,312.9,28.0,
4649,Santa Barbara,Orcutt Academy Charter,All,862.0,614.0,248.0,397.0,149.0,285.5
4650,Santa Barbara,Orcutt Academy Charter,Economic_disadv,214.0,129.0,85.0,384.2,42.3333333333,85.0
4651,Santa Barbara,Orcutt Academy Charter,NOT_economic_disadv,0.0,0.0,0.0,402.333333333,106.666666667,200.5
4652,Santa Barbara,Pioneer Valley High,All,4024.0,2760.0,1264.0,329.675,340.833333333,992.0
4653,Santa Barbara,Pioneer Valley High,Economic_disadv,2128.0,1439.0,689.0,328.85,333.4,805.0
4654,Santa Barbara,Pioneer Valley High,NOT_economic_disadv,562.0,408.0,154.0,349.466666667,93.25,216.666666667
4655,Santa Barbara,San Marcos Senior High,All,2962.0,2207.0,755.0,337.333333333,269.0,754.5
4656,Santa Barbara,San Marcos Senior High,Economic_disadv,1014.0,674.0,340.0,310.8,149.4,339.5
4657,Santa Barbara,San Marcos Senior High,NOT_economic_disadv,1282.0,1056.0,226.0,360.2,172.4,415.0
4658,Santa Barbara,Santa Barbara County Community,All,34.0,,,290.5,9.0,48.0
4659,Santa Barbara,Santa Barbara County Community,Economic_disadv,34.0,,,,10.0,45.0
4660,Santa Barbara,Santa Barbara County Community,NOT_economic_disadv,0.0,0.0,0.0,,1.0,3.0
4661,Santa Barbara,Santa Barbara County Juvenile Court,All,50.0,,,282.3,28.0,59.0
4662,Santa Barbara,Santa Barbara County Juvenile Court,Economic_disadv,38.0,,,275.85,22.0,45.0
4663,Santa Barbara,Santa Barbara County Juvenile Court,NOT_economic_disadv,10.0,0.0,0.0,,5.0,14.0
4664,Santa Barbara,Santa Barbara County Special Education,All,48.0,,,,1.5,46.0
4665,Santa Barbara,Santa Barbara County Special Education,Economic_disadv,44.0,,,,1.0,32.0
4666,Santa Barbara,Santa Barbara County Special Education,NOT_economic_disadv,4.0,0.0,0.0,,1.0,14.0
4667,Santa Barbara,Santa Barbara Senior High,All,2700.0,1661.0,1039.0,340.15,395.75,700.0
4668,Santa Barbara,Santa Barbara Senior High,Economic_disadv,1026.0,567.0,459.0,321.2,194.75,327.0
4669,Santa Barbara,Santa Barbara Senior High,NOT_economic_disadv,1074.0,768.0,306.0,372.2,201.0,373.0
4670,Santa Barbara,Santa Maria High,All,3940.0,2607.0,1333.0,305.55,318.333333333,886.0
4671,Santa Barbara,Santa Maria High,Economic_disadv,2476.0,1618.0,858.0,303.783333333,295.833333333,827.5
4672,Santa Barbara,Santa Maria High,NOT_economic_disadv,158.0,105.0,53.0,344.266666667,33.25,67.3333333333
4673,Santa Barbara,Santa Ynez Valley Union High,All,1490.0,1224.0,266.0,385.2,143.6,330.0
4674,Santa Barbara,Santa Ynez Valley Union High,Economic_disadv,308.0,227.0,81.0,354.366666667,53.0,96.3333333333
4675,Santa Barbara,Santa Ynez Valley Union High,NOT_economic_disadv,1048.0,888.0,160.0,398.0,125.75,233.666666667
4676,Santa Barbara,Trivium Charter,All,108.0,46.0,62.0,345.6,11.3333333333,193.5
4677,Santa Barbara,Trivium Charter,Economic_disadv,36.0,,,,4.0,22.0
4678,Santa Barbara,Trivium Charter,NOT_economic_disadv,70.0,25.0,29.0,347.0,8.0,171.5
4679,Santa Barbara,Visions Academy Charter,All,2.0,,,,6.0,6.0
4680,Santa Barbara,Visions Academy Charter,Economic_disadv,0.0,0.0,0.0,,5.0,5.0
4681,Santa Barbara,Visions Academy Charter,NOT_economic_disadv,2.0,,,,1.0,1.0
4682,Santa Clara,ACE Charter High,All,382.0,143.0,239.0,308.1,44.5,89.0
4683,Santa Clara,ACE Charter High,Economic_disadv,368.0,138.0,230.0,307.4,43.0,86.0
4684,Santa Clara,ACE Charter High,NOT_economic_disadv,14.0,,,,3.0,3.0
4685,Santa Clara,Abraham Lincoln High,All,2722.0,1646.0,1076.0,344.7,239.75,915.0
4686,Santa Clara,Abraham Lincoln High,Economic_disadv,1812.0,1024.0,788.0,329.85,196.666666667,545.0
4687,Santa Clara,Abraham Lincoln High,NOT_economic_disadv,842.0,580.0,262.0,370.55,119.666666667,370.0
4688,Santa Clara,Adrian Wilcox High,All,2980.0,2013.0,967.0,376.55,241.0,953.0
4689,Santa Clara,Adrian Wilcox High,Economic_disadv,908.0,547.0,361.0,347.15,144.333333333,406.0
4690,Santa Clara,Adrian Wilcox High,NOT_economic_disadv,1568.0,1158.0,410.0,400.8,173.666666667,547.0
4691,Santa Clara,Andrew P. Hill High,All,2932.0,2200.0,732.0,333.05,469.5,825.0
4692,Santa Clara,Andrew P. Hill High,Economic_disadv,2044.0,1503.0,541.0,325.6,261.5,335.0
4693,Santa Clara,Andrew P. Hill High,NOT_economic_disadv,840.0,665.0,175.0,341.4,208.0,490.0
4694,Santa Clara,Ann Sobrato High,All,2088.0,1416.0,672.0,368.3,229.8,617.0
4695,Santa Clara,Ann Sobrato High,Economic_disadv,480.0,274.0,206.0,336.866666667,93.75,190.666666667
4696,Santa Clara,Ann Sobrato High,NOT_economic_disadv,958.0,731.0,227.0,383.566666667,192.5,426.333333333
4697,Santa Clara,Branham High,All,2390.0,1759.0,631.0,381.933333333,178.5,514.5
4698,Santa Clara,Branham High,Economic_disadv,356.0,228.0,128.0,350.666666667,38.0,97.5
4699,Santa Clara,Branham High,NOT_economic_disadv,1134.0,875.0,259.0,388.466666667,175.8,417.0
4700,Santa Clara,Camden Community Day,All,18.0,,,279.8,7.33333333333,12.0
4701,Santa Clara,Camden Community Day,Economic_disadv,6.0,,,,3.5,4.5
4702,Santa Clara,Camden Community Day,NOT_economic_disadv,8.0,,,,5.5,7.5
4703,Santa Clara,Christopher High,All,2590.0,1770.0,820.0,329.6,229.666666667,691.5
4704,Santa Clara,Christopher High,Economic_disadv,1182.0,733.0,449.0,343.033333333,120.8,288.5
4705,Santa Clara,Christopher High,NOT_economic_disadv,958.0,709.0,249.0,378.766666667,153.8,403.0
4706,Santa Clara,Community Day,All,6.0,,,,2.5,6.0
4707,Santa Clara,Community Day,Economic_disadv,4.0,,,,2.0,3.5
4708,Santa Clara,Community Day,NOT_economic_disadv,2.0,0.0,0.0,,2.0,2.5
4709,Santa Clara,Connexions Academy,All,14.0,,,,7.0,7.0
4710,Santa Clara,Connexions Academy,NOT_economic_disadv,4.0,,,,3.0,3.0
4711,Santa Clara,County Community,All,28.0,9.0,13.0,270.3,19.5,70.0
4712,Santa Clara,County Community,Economic_disadv,24.0,,,265.5,16.0,62.0
4713,Santa Clara,County Community,NOT_economic_disadv,4.0,,,,7.0,8.0
4714,Santa Clara,Cupertino High,All,3372.0,2741.0,631.0,421.666666667,264.333333333,782.5
4715,Santa Clara,Cupertino High,Economic_disadv,292.0,207.0,85.0,376.033333333,45.25,86.0
4716,Santa Clara,Cupertino High,NOT_economic_disadv,3072.0,2526.0,546.0,427.566666667,280.8,689.0
4717,Santa Clara,Del Mar High,All,1852.0,1136.0,716.0,345.466666667,142.5,391.0
4718,Santa Clara,Del Mar High,Economic_disadv,910.0,494.0,416.0,333.9,83.0,175.5
4719,Santa Clara,Del Mar High,NOT_economic_disadv,528.0,379.0,149.0,355.9,109.5,239.666666667
4720,Santa Clara,Downtown College Prep - Alum Rock,All,468.0,191.0,277.0,344.65,65.0,374.0
4721,Santa Clara,Downtown College Prep - Alum Rock,Economic_disadv,242.0,106.0,136.0,344.25,55.0,301.0
4722,Santa Clara,Downtown College Prep - Alum Rock,NOT_economic_disadv,42.0,12.0,10.0,351.7,11.0,73.0
4723,Santa Clara,Downtown College Preparatory,All,468.0,251.0,217.0,341.266666667,103.0,162.0
4724,Santa Clara,Downtown College Preparatory,Economic_disadv,304.0,168.0,136.0,342.866666667,88.6666666667,144.0
4725,Santa Clara,Downtown College Preparatory,NOT_economic_disadv,44.0,25.0,19.0,332.2,14.3333333333,18.0
4726,Santa Clara,Escuela Popular Accelerated Family Learning,All,348.0,157.0,191.0,290.3,13.0,
4727,Santa Clara,Escuela Popular Accelerated Family Learning,Economic_disadv,346.0,155.0,191.0,290.3,13.0,
4728,Santa Clara,Evergreen Valley High,All,4244.0,3618.0,626.0,391.7,414.4,1114.33333333
4729,Santa Clara,Evergreen Valley High,Economic_disadv,828.0,636.0,192.0,360.0,85.5,130.333333333
4730,Santa Clara,Evergreen Valley High,NOT_economic_disadv,3404.0,2973.0,431.0,397.6,431.25,984.0
4731,Santa Clara,Fremont High,All,2890.0,1922.0,968.0,355.825,231.5,617.0
4732,Santa Clara,Fremont High,Economic_disadv,1248.0,709.0,539.0,331.925,106.666666667,298.5
4733,Santa Clara,Fremont High,NOT_economic_disadv,1642.0,1213.0,429.0,394.033333333,149.4,318.5
4734,Santa Clara,Gilroy High,All,2414.0,1464.0,950.0,342.033333333,168.333333333,477.5
4735,Santa Clara,Gilroy High,Economic_disadv,1110.0,599.0,511.0,328.933333333,133.4,310.5
4736,Santa Clara,Gilroy High,NOT_economic_disadv,518.0,357.0,141.0,367.566666667,83.25,147.0
4737,Santa Clara,Gunderson High,All,1784.0,1068.0,716.0,341.766666667,144.333333333,406.5
4738,Santa Clara,Gunderson High,Economic_disadv,1130.0,648.0,482.0,331.966666667,106.8,241.0
4739,Santa Clara,Gunderson High,NOT_economic_disadv,616.0,393.0,223.0,357.566666667,81.0,146.666666667
4740,Santa Clara,Henry M. Gunn High,All,2778.0,2431.0,347.0,437.2,292.333333333,543.0
4741,Santa Clara,Henry M. Gunn High,Economic_disadv,228.0,159.0,69.0,375.65,33.5,43.0
4742,Santa Clara,Henry M. Gunn High,NOT_economic_disadv,2502.0,2235.0,267.0,442.1,270.0,500.0
4743,Santa Clara,Homestead High,All,3538.0,2917.0,621.0,412.666666667,352.2,962.666666667
4744,Santa Clara,Homestead High,Economic_disadv,576.0,359.0,217.0,350.233333333,78.25,172.666666667
4745,Santa Clara,Homestead High,NOT_economic_disadv,2960.0,2556.0,404.0,426.2,361.5,790.0
4746,Santa Clara,Independence High,All,4316.0,3158.0,1158.0,353.9,745.0,1058.5
4747,Santa Clara,Independence High,Economic_disadv,2510.0,1764.0,746.0,340.066666667,390.666666667,466.0
4748,Santa Clara,Independence High,NOT_economic_disadv,1172.0,913.0,259.0,367.4,354.333333333,592.5
4749,Santa Clara,James Lick High,All,1774.0,1226.0,548.0,306.8,197.25,346.333333333
4750,Santa Clara,James Lick High,Economic_disadv,1446.0,985.0,461.0,301.85,142.0,229.666666667
4751,Santa Clara,James Lick High,NOT_economic_disadv,318.0,233.0,85.0,328.933333333,55.25,116.666666667
4752,Santa Clara,KIPP San Jose Collegiate,All,458.0,291.0,167.0,369.6,58.0,117.0
4753,Santa Clara,KIPP San Jose Collegiate,Economic_disadv,190.0,117.0,73.0,363.6,42.0,85.0
4754,Santa Clara,KIPP San Jose Collegiate,NOT_economic_disadv,42.0,24.0,18.0,385.0,32.0,32.0
4755,Santa Clara,Latino College Preparatory Academy,All,648.0,245.0,403.0,317.3,77.3333333333,189.0
4756,Santa Clara,Latino College Preparatory Academy,Economic_disadv,600.0,229.0,371.0,317.25,72.3333333333,173.0
4757,Santa Clara,Latino College Preparatory Academy,NOT_economic_disadv,38.0,,,,5.5,16.0
4758,Santa Clara,Leadership Public Schools - San Jose,All,314.0,148.0,166.0,319.5,52.0,88.0
4759,Santa Clara,Leadership Public Schools - San Jose,Economic_disadv,284.0,133.0,151.0,316.0,47.0,74.0
4760,Santa Clara,Leadership Public Schools - San Jose,NOT_economic_disadv,24.0,0.0,0.0,,7.0,14.0
4761,Santa Clara,Leigh High,All,2642.0,1995.0,647.0,399.133333333,207.666666667,595.0
4762,Santa Clara,Leigh High,Economic_disadv,156.0,92.0,64.0,353.366666667,17.2,37.5
4763,Santa Clara,Leigh High,NOT_economic_disadv,1442.0,1113.0,329.0,402.333333333,231.4,557.5
4764,Santa Clara,Leland High,All,2758.0,2343.0,415.0,417.0,224.0,652.5
4765,Santa Clara,Leland High,Economic_disadv,244.0,172.0,72.0,366.266666667,27.2,68.0
4766,Santa Clara,Leland High,NOT_economic_disadv,2442.0,2104.0,338.0,422.566666667,240.2,584.5
4767,Santa Clara,Live Oak High,All,1598.0,960.0,638.0,360.766666667,157.8,419.666666667
4768,Santa Clara,Live Oak High,Economic_disadv,488.0,208.0,280.0,333.733333333,80.5,147.0
4769,Santa Clara,Live Oak High,NOT_economic_disadv,718.0,490.0,228.0,380.366666667,153.0,248.0
4770,Santa Clara,Los Altos High,All,3014.0,2503.0,511.0,384.76,243.0,656.5
4771,Santa Clara,Los Altos High,Economic_disadv,630.0,416.0,214.0,347.133333333,63.2,137.0
4772,Santa Clara,Los Altos High,NOT_economic_disadv,2304.0,2029.0,275.0,430.366666667,226.6,519.5
4773,Santa Clara,Los Gatos High,All,2680.0,2196.0,484.0,415.833333333,224.6,560.333333333
4774,Santa Clara,Los Gatos High,Economic_disadv,54.0,,,391.5,14.6666666667,39.0
4775,Santa Clara,Los Gatos High,NOT_economic_disadv,1586.0,1296.0,290.0,417.4,267.0,521.333333333
4776,Santa Clara,Luis Valdez Leadership Academy,All,402.0,162.0,240.0,324.2,95.0,
4777,Santa Clara,Luis Valdez Leadership Academy,Economic_disadv,344.0,135.0,209.0,322.7,82.0,
4778,Santa Clara,Luis Valdez Leadership Academy,NOT_economic_disadv,44.0,19.0,9.0,333.8,13.0,
4779,Santa Clara,Lynbrook High,All,2566.0,2256.0,310.0,450.2,336.0,744.0
4780,Santa Clara,Lynbrook High,Economic_disadv,100.0,82.0,18.0,386.566666667,18.5,41.3333333333
4781,Santa Clara,Lynbrook High,NOT_economic_disadv,2446.0,2155.0,291.0,453.933333333,317.5,702.666666667
4782,Santa Clara,Magnolia Science Academy Santa Clara,All,102.0,68.0,34.0,374.6,16.5,413.0
4783,Santa Clara,Magnolia Science Academy Santa Clara,Economic_disadv,0.0,0.0,0.0,,2.0,30.0
4784,Santa Clara,Magnolia Science Academy Santa Clara,NOT_economic_disadv,36.0,26.0,10.0,376.7,26.0,383.0
4785,Santa Clara,Milpitas High,All,4634.0,3530.0,1104.0,355.333333333,381.666666667,1084.0
4786,Santa Clara,Milpitas High,Economic_disadv,1162.0,802.0,360.0,340.533333333,148.5,399.5
4787,Santa Clara,Milpitas High,NOT_economic_disadv,2772.0,2230.0,542.0,395.6,277.8,684.5
4788,Santa Clara,Monta Vista High,All,3514.0,3068.0,446.0,448.3,424.0,746.0
4789,Santa Clara,Monta Vista High,Economic_disadv,76.0,25.0,15.0,402.6,15.3333333333,20.0
4790,Santa Clara,Monta Vista High,NOT_economic_disadv,3428.0,3009.0,419.0,449.533333333,412.5,726.666666667
4791,Santa Clara,Mount Pleasant High,All,1400.0,960.0,440.0,320.566666667,172.75,526.0
4792,Santa Clara,Mount Pleasant High,Economic_disadv,524.0,351.0,173.0,332.3,90.25,257.0
4793,Santa Clara,Mount Pleasant High,NOT_economic_disadv,386.0,276.0,110.0,346.1,110.0,323.0
4794,Santa Clara,Mountain View High,All,2734.0,2208.0,526.0,370.4,219.333333333,610.5
4795,Santa Clara,Mountain View High,Economic_disadv,414.0,253.0,161.0,337.075,44.6,114.5
4796,Santa Clara,Mountain View High,NOT_economic_disadv,2116.0,1793.0,323.0,426.066666667,217.2,496.0
4797,Santa Clara,Mt. Pleasant High,All,658.0,404.0,254.0,326.7,182.5,
4798,Santa Clara,Mt. Pleasant High,Economic_disadv,502.0,292.0,210.0,325.4,265.0,
4799,Santa Clara,Mt. Pleasant High,NOT_economic_disadv,148.0,108.0,40.0,330.4,97.0,
4800,Santa Clara,Oak Grove High,All,2736.0,1838.0,898.0,341.233333333,273.0,744.0
4801,Santa Clara,Oak Grove High,Economic_disadv,1064.0,683.0,381.0,329.266666667,178.0,303.0
4802,Santa Clara,Oak Grove High,NOT_economic_disadv,1080.0,765.0,315.0,353.866666667,162.25,441.0
4803,Santa Clara,Palo Alto High,All,2794.0,2434.0,360.0,426.566666667,328.0,538.5
4804,Santa Clara,Palo Alto High,Economic_disadv,216.0,141.0,75.0,345.2,37.6666666667,43.5
4805,Santa Clara,Palo Alto High,NOT_economic_disadv,2528.0,2248.0,280.0,434.0,399.0,495.0
4806,Santa Clara,Piedmont Hills High,All,3300.0,2816.0,484.0,382.233333333,400.25,878.666666667
4807,Santa Clara,Piedmont Hills High,Economic_disadv,724.0,606.0,118.0,357.133333333,101.5,143.666666667
4808,Santa Clara,Piedmont Hills High,NOT_economic_disadv,2234.0,1935.0,299.0,389.466666667,398.333333333,647.0
4809,Santa Clara,Pioneer High,All,2262.0,1536.0,726.0,339.975,198.166666667,579.5
4810,Santa Clara,Pioneer High,Economic_disadv,498.0,257.0,241.0,318.333333333,92.25,155.0
4811,Santa Clara,Pioneer High,NOT_economic_disadv,1494.0,1118.0,376.0,353.366666667,162.8,413.0
4812,Santa Clara,Prospect High,All,2202.0,1566.0,636.0,369.1,175.0,511.5
4813,Santa Clara,Prospect High,Economic_disadv,700.0,427.0,273.0,333.133333333,68.8,165.0
4814,Santa Clara,Prospect High,NOT_economic_disadv,846.0,665.0,181.0,386.333333333,140.4,346.5
4815,Santa Clara,San Jose Community High,All,28.0,,,,3.5,8.0
4816,Santa Clara,San Jose Community High,Economic_disadv,26.0,,,,3.66666666667,6.66666666667
4817,Santa Clara,San Jose Community High,NOT_economic_disadv,2.0,0.0,0.0,,1.0,2.33333333333
4818,Santa Clara,San Jose High,All,538.0,261.0,277.0,328.15,134.25,515.0
4819,Santa Clara,San Jose High,Economic_disadv,484.0,236.0,248.0,324.1,142.666666667,393.0
4820,Santa Clara,San Jose High,NOT_economic_disadv,44.0,23.0,21.0,346.25,34.0,122.0
4821,Santa Clara,Santa Clara Community Day,All,6.0,0.0,0.0,,1.75,11.6666666667
4822,Santa Clara,Santa Clara Community Day,Economic_disadv,6.0,0.0,0.0,,1.0,9.5
4823,Santa Clara,Santa Clara Community Day,NOT_economic_disadv,0.0,0.0,0.0,,1.0,3.0
4824,Santa Clara,Santa Clara County Community School,All,20.0,,,281.25,24.6666666667,152.0
4825,Santa Clara,Santa Clara County Community School,Economic_disadv,16.0,,,276.55,19.6666666667,119.0
4826,Santa Clara,Santa Clara County Community School,NOT_economic_disadv,2.0,,,,9.0,33.0
4827,Santa Clara,Santa Clara County Court,All,16.0,,,253.55,17.6666666667,98.0
4828,Santa Clara,Santa Clara County Court,Economic_disadv,14.0,,,253.7,22.5,81.0
4829,Santa Clara,Santa Clara County Court,NOT_economic_disadv,2.0,,,,1.5,17.0
4830,Santa Clara,Santa Clara County Special Education,All,282.0,93.0,189.0,,3.25,261.0
4831,Santa Clara,Santa Clara County Special Education,Economic_disadv,118.0,37.0,81.0,,1.5,149.0
4832,Santa Clara,Santa Clara County Special Education,NOT_economic_disadv,76.0,30.0,40.0,,0.0,112.0
4833,Santa Clara,Santa Clara High,All,2836.0,1900.0,936.0,360.833333333,237.166666667,683.0
4834,Santa Clara,Santa Clara High,Economic_disadv,1286.0,795.0,491.0,338.22,121.6,293.5
4835,Santa Clara,Santa Clara High,NOT_economic_disadv,1490.0,1062.0,428.0,387.025,159.6,389.5
4836,Santa Clara,Santa Teresa High,All,3474.0,2603.0,871.0,373.066666667,274.5,791.0
4837,Santa Clara,Santa Teresa High,Economic_disadv,828.0,560.0,268.0,348.7,68.0,135.0
4838,Santa Clara,Santa Teresa High,NOT_economic_disadv,2546.0,1970.0,576.0,378.366666667,261.2,656.0
4839,Santa Clara,Saratoga High,All,1724.0,1367.0,357.0,432.966666667,176.4,455.5
