,County_Code,School_Code,Mean_Academic_Test_Score_All,Mean_Academic_Test_Score_Economic_disadv,Mean_Academic_Test_Score_NOT_economic_disadv,Combined_Fitness_Unhealthy_Pct_All,Combined_Fitness_Unhealthy_Pct_Economic_disadv,Combined_Fitness_Unhealthy_Pct_NOT_economic_disadv,County,School
1184,30.0,124131.0,402.2,,404.266666667,0.04375,1.0,0.0723684210526,Orange,California Preparatory Academy
1185,30.0,126037.0,369.2,364.45,387.65,0.223484848485,0.242474916388,0.164948453608,Orange,The Academy
1186,30.0,130765.0,350.1,,,0.31746031746,0.0806451612903,0.224137931034,Orange,SBE - Magnolia Science Academy Santa Ana
1187,30.0,130765.0,350.1,,,0.31746031746,0.0806451612903,0.224137931034,Orange,Magnolia Science Academy Santa Ana
1188,30.0,3030038.0,355.825,370.333333333,391.266666667,0.293227296049,0.35678807947,0.250475285171,Orange,Cypress High
1189,30.0,3030046.0,372.58,376.266666667,391.0,0.20705244123,0.207857142857,0.206223628692,Orange,Canyon High
1190,30.0,3030053.0,385.966666667,360.366666667,393.066666667,0.275843881857,0.406542056075,0.217616580311,Orange,Esperanza High
1191,30.0,3030061.0,354.56,332.04,396.066666667,0.271849865952,0.385496183206,0.226656626506,Orange,El Toro High
1192,30.0,3030079.0,316.533333333,309.666666667,324.15,,,,Orange,Silverado High
1193,30.0,3030129.0,315.0,295.35,321.1,,,,Orange,Creekside High
1194,30.0,3030145.0,327.8,326.64,373.1,0.376442307692,0.448186528497,0.25,Orange,Ocean View High
1195,30.0,3030152.0,395.566666667,367.966666667,402.1,0.211841204654,0.327759197324,,Orange,Irvine High
1196,30.0,3030210.0,367.575,345.833333333,403.766666667,0.233956386293,0.401847575058,0.163551401869,Orange,Capistrano Valley High
1197,30.0,3030228.0,324.783333333,324.783333333,347.266666667,0.433534743202,0.434552454283,0.381147540984,Orange,Anaheim High
1198,30.0,3030244.0,372.5,367.266666667,411.633333333,0.262560777958,0.350456621005,0.212244897959,Orange,Laguna Hills High
1199,30.0,3030285.0,409.3,385.466666667,413.8,0.146218487395,0.239208633094,1.0,Orange,Woodbridge High
1200,30.0,3030384.0,324.75,317.7,318.6,1.0,1.0,,Orange,Polaris High (Alternative)
1201,30.0,3030392.0,369.28,358.233333333,394.666666667,0.200236406619,0.320105820106,0.169207317073,Orange,Trabuco Hills High
1202,30.0,3030426.0,286.733333333,289.666666667,288.566666667,0.54,0.515625,,Orange,Access Juvenile Hall
1203,30.0,3030434.0,348.533333333,344.233333333,376.833333333,0.292272126816,0.302073940487,0.219230769231,Orange,Bolsa Grande High
1204,30.0,3030467.0,401.45,,416.5,,,,Orange,Alternative Education-San Joaquin High
1205,30.0,3030475.0,288.8,286.8,,,,,Orange,Cesar E. Chavez High
1206,30.0,3030491.0,316.72,316.4,341.4,0.480595980596,0.484784147205,0.0172413793103,Orange,Century High
1207,30.0,3030509.0,381.9,,383.4,,1.0,,Orange,Mira Monte High (Alternative)
1208,30.0,3030574.0,385.3,370.733333333,409.066666667,0.177268683274,0.288778877888,0.158324265506,Orange,Aliso Niguel High
1209,30.0,3030590.0,,,,,,,Orange,Sycamore High (Alternative)
1210,30.0,3030608.0,376.9,376.0,,0.424124513619,0.42194092827,0.025,Orange,Middle College High
1211,30.0,3030616.0,459.0,450.733333333,464.6,0.121911037891,0.138613861386,0.111111111111,Orange,Oxford Academy
1212,30.0,3030632.0,365.7,361.933333333,366.4,0.471698113208,0.333333333333,0.457692307692,Orange,OCCS:CHEP/PCHS
1213,30.0,3030640.0,363.516666667,365.4,399.466666667,0.237656595431,0.342329545455,0.199487179487,Orange,Brea-Olinda High
1214,30.0,3030657.0,439.733333333,400.766666667,442.633333333,0.248702983139,0.264705882353,,Orange,Northwood High
1215,30.0,3030723.0,418.366666667,405.933333333,420.066666667,0.132378472222,0.15873015873,0.12426035503,Orange,OCSA
1216,30.0,3030756.0,404.733333333,384.333333333,406.2,0.174574209246,0.288461538462,0.164044059795,Orange,Tesoro High
1217,30.0,3030764.0,299.3,298.9,310.7,0.52278177458,0.530685920578,0.5,Orange,Access County Community
1218,30.0,3030855.0,339.5,334.733333333,360.566666667,0.443738080102,0.438690022848,0.461038961039,Orange,Buena Park High
1219,30.0,3031697.0,413.1,377.233333333,415.666666667,0.16760904685,0.252873563218,0.161219081272,Orange,Corona del Mar High
1220,30.0,3031853.0,334.0,326.26,387.866666667,0.379820051414,0.409660107335,0.300492610837,Orange,Costa Mesa High
1221,30.0,3031895.0,387.025,374.133333333,395.066666667,0.160149511213,0.264150943396,-0.279605263158,Orange,Edison High
1222,30.0,3031929.0,363.625,348.166666667,381.666666667,0.29582111437,0.452599388379,0.241835147745,Orange,El Dorado High
1223,30.0,3031952.0,348.116666667,335.2,383.966666667,0.392512077295,0.417937219731,0.341603053435,Orange,El Modena High
1224,30.0,3032000.0,341.0,335.14,377.566666667,0.305491990847,0.334542815675,0.169642857143,Orange,Estancia High
1225,30.0,3032109.0,388.133333333,355.166666667,401.233333333,0.188390501319,0.267015706806,0.150818394388,Orange,Foothill High
1226,30.0,3032158.0,378.65,376.325,393.42,0.196063588191,0.231527093596,1.0,Orange,Fountain Valley High
1227,30.0,3032505.0,336.125,324.625,375.966666667,0.338037203335,0.371686108165,0.287479406919,Orange,Fullerton Union High
1228,30.0,3032752.0,350.433333333,346.483333333,385.066666667,0.349310964649,0.363677130045,0.318396226415,Orange,Garden Grove High
1229,30.0,3032786.0,293.666666667,287.866666667,,,,,Orange,Gilbert High (Continuation)
1230,30.0,3032943.0,356.02,351.9,390.533333333,0.267760901519,0.309523809524,,Orange,Huntington Beach High
1231,30.0,3033057.0,318.7,316.8,351.933333333,0.359561278016,0.365505425471,0.346590909091,Orange,Katella High
1232,30.0,3033115.0,348.14,340.96,366.775,0.230746960046,0.241772151899,0.222222222222,Orange,John F. Kennedy High
1233,30.0,3033206.0,400.133333333,374.833333333,402.233333333,0.144144144144,0.0518867924528,0.120430107527,Orange,Laguna Beach High
1234,30.0,3033362.0,320.74,332.533333333,361.066666667,0.364602307225,0.409090909091,0.316223067174,Orange,La Habra High
1235,30.0,3033578.0,374.94,400.3,415.266666667,0.22972972973,0.231984205331,0.214285714286,Orange,La Quinta High
1236,30.0,3033784.0,322.866666667,320.216666667,348.175,0.379472140762,0.38711960368,0.330985915493,Orange,Loara High
1237,30.0,3033917.0,368.55,370.033333333,383.5,0.223099293727,0.324933687003,0.202143569292,Orange,Los Alamitos High
1238,30.0,3033933.0,320.2,319.466666667,359.333333333,0.404371584699,0.410091743119,0.158163265306,Orange,Los Amigos High
1239,30.0,3034204.0,327.366666667,326.183333333,360.0,0.415390226112,0.417766051011,0.40873015873,Orange,Magnolia High
1240,30.0,3034410.0,361.475,358.9,382.666666667,0.289887640449,0.327247191011,-0.0796703296703,Orange,Marina High
1241,30.0,3034956.0,357.833333333,358.333333333,371.76,0.20775862069,0.3225,0.169706582078,Orange,Mission Viejo High
1242,30.0,3035045.0,352.983333333,333.85,396.6,0.212186160441,0.311093247588,0.146968139774,Orange,Newport Harbor High
1243,30.0,3035102.0,413.933333333,366.066666667,422.233333333,0.185879757308,0.327645051195,1.0,Orange,University High
1244,30.0,3035409.0,336.96,334.82,358.966666667,0.499308914997,0.507262996942,0.416,Orange,Orange High
1245,30.0,3035581.0,371.4,362.025,389.733333333,0.36376146789,0.395320197044,0.324675324675,Orange,Pacifica High
1246,30.0,3035706.0,322.24,318.36,369.5,0.334615384615,0.353926701571,0.239669421488,Orange,Rancho Alamitos High
1247,30.0,3035748.0,,,,,1.0,1.0,Orange,Richland Continuation High
1248,30.0,3035821.0,321.566666667,322.35,331.6,0.410024650781,0.417903930131,0.276119402985,Orange,Saddleback High
1249,30.0,3036001.0,377.725,352.2,403.733333333,0.16584046868,0.285055350554,0.126272912424,Orange,San Clemente High
1250,30.0,3036357.0,320.9,320.05,341.3,0.381761608425,0.382600098863,0.336363636364,Orange,Santa Ana High
1251,30.0,3036456.0,297.5,297.533333333,311.866666667,0.505269320843,0.50643776824,0.386363636364,Orange,Valley High
1252,30.0,3036555.0,328.283333333,326.816666667,356.7,0.419578313253,0.414931801866,0.288961038961,Orange,Santiago High
1253,30.0,3036712.0,330.3,327.15,355.4,0.381116687578,0.385951661631,0.347715736041,Orange,Savanna High
1254,30.0,3037090.0,345.025,328.2,380.766666667,0.339189189189,0.42027027027,0.253146853147,Orange,Sonora High
1255,30.0,3037348.0,390.533333333,371.866666667,396.933333333,0.274900398406,0.335249042146,0.247747747748,Orange,Sunny Hills High
1256,30.0,3037496.0,432.3,398.233333333,439.7,0.194338725024,0.30353200883,0.164835164835,Orange,Troy High
1257,30.0,3037553.0,362.166666667,350.866666667,392.4,0.335631549917,0.361049519586,0.252886836028,Orange,Tustin High
1258,30.0,3038023.0,358.683333333,341.1,419.233333333,0.357725650178,0.452141057935,0.204590818363,Orange,Valencia High
1259,30.0,3038098.0,372.525,343.95,389.675,0.286605206074,0.338062622309,0.22104607721,Orange,Villa Park High
1260,30.0,3038239.0,325.18,320.86,376.4,0.33478531425,0.347423510467,0.26872246696,Orange,Western High
1261,30.0,3038445.0,350.35,341.766666667,382.833333333,0.333720255369,0.35128983308,0.025,Orange,Westminster High
1262,30.0,3038569.0,380.066666667,351.866666667,388.866666667,0.168050941307,0.25652173913,0.137957911146,Orange,Dana Hills High
1263,30.0,6115133.0,284.7,276.5,,-0.285714285714,-0.269230769231,1.0,Orange,Community Day Intermediate and High
1264,30.0,6120356.0,339.666666667,338.05,353.6,0.514705882353,,,Orange,Opportunities for Learning - Capistrano
1265,31.0,102293.0,379.333333333,356.25,392.366666667,0.299319727891,0.350961538462,0.215053763441,Placer,Foresthill High 
1266,31.0,102293.0,379.333333333,356.25,392.366666667,0.299319727891,0.350961538462,0.215053763441,Placer,Foresthill High
1267,31.0,108084.0,393.566666667,377.633333333,397.3,0.188633193863,0.28125,0.168733392383,Placer,Whitney High
1268,31.0,113399.0,,,,,,,Placer,Sierra Vista
1269,31.0,116459.0,372.9,362.366666667,385.533333333,0.243484735666,0.24678111588,0.244243421053,Placer,Antelope High
1270,31.0,119214.0,336.95,326.65,343.375,0.151785714286,,,Placer,CORE Placer Charter
1271,31.0,119487.0,371.225,361.1,375.225,0.516038154392,,0.512875323126,Placer,Western Sierra Collegiate Academy
1272,31.0,121418.0,408.4,,409.066666667,0.322085889571,1.0,0.210843373494,Placer,John Adams Academy
1273,31.0,122507.0,353.4,346.833333333,362.7,0.395161290323,0.423076923077,0.0571428571429,Placer,Partnerships for Student-Centered Learning
1274,31.0,126680.0,,,,,,,Placer,Newcastle Virtual Learning Academy
1275,31.0,126904.0,302.3,,,0.597402597403,,0.576923076923,Placer,Placer County Pathways Charter
1276,31.0,127902.0,376.8,,,0.0972222222222,,0.0972222222222,Placer,Squaw Valley Preparatory
1277,31.0,128561.0,358.4,354.4,360.133333333,0.457142857143,0.307692307692,0.375,Placer,Rocklin Independent Charter Academy
1278,31.0,3130010.0,372.733333333,340.9,401.133333333,0.167938931298,0.237588652482,0.0772727272727,Placer,North Tahoe High
1279,31.0,3130077.0,,,,,,,Placer,Sierra High (Continuation)
1280,31.0,3130101.0,,,,,,,Placer,Placer County Court Schools
1281,31.0,3130119.0,345.8,333.266666667,351.633333333,-0.0625,,,Placer,Independence High (Alternative)
1282,31.0,3130135.0,359.433333333,365.9,366.133333333,0.564516129032,,0.522727272727,Placer,Maidu High Independent Study
1283,31.0,3130150.0,408.233333333,384.7,411.766666667,0.166785714286,0.247395833333,0.152003484321,Placer,Rocklin High
1284,31.0,3130168.0,340.9,331.766666667,353.066666667,0.185185185185,0.0142857142857,0.315217391304,Placer,Horizon Charter
1285,31.0,3130176.0,400.2,384.3,404.433333333,0.148053605616,0.196113074205,0.138735177866,Placer,Woodcreek High
1286,31.0,3130184.0,395.233333333,364.4,399.866666667,0.199588477366,0.334415584416,0.180944755805,Placer,Granite Bay High
1287,31.0,3130192.0,,,,,,,Placer,Cold Stream Alternative
1288,31.0,3130259.0,270.4,269.5,,-0.25,1.0,1.0,Placer,Placer County Community Schools
1289,31.0,3131687.0,285.1,280.0,,0.142857142857,0.15,1.0,Placer,Chana High (Continuation)
1290,31.0,3131851.0,378.9,367.333333333,385.5,0.221729490022,0.295454545455,0.187285223368,Placer,Colfax High
1291,31.0,3132453.0,403.466666667,383.466666667,407.066666667,0.189429012346,0.314917127072,0.167302192564,Placer,Del Oro High
1292,31.0,3134657.0,364.3,344.166666667,375.333333333,0.26800472255,0.315972222222,0.236363636364,Placer,Lincoln High
1293,31.0,3135308.0,381.8,359.433333333,390.933333333,0.306787330317,0.431818181818,0.252895752896,Placer,Oakmont High
1294,31.0,3135704.0,378.1,346.033333333,392.266666667,0.304718875502,0.404320987654,0.257894736842,Placer,Placer High
1295,31.0,3136504.0,371.133333333,349.866666667,383.166666667,0.286505190311,0.396078431373,0.224645583424,Placer,Roseville High
1296,31.0,3138500.0,367.566666667,336.666666667,385.533333333,0.221899224806,0.334975369458,0.149517684887,Placer,Tahoe Truckee High
1297,31.0,6069322.0,,,,,,,Placer,Placer County Special Education
1298,32.0,100057.0,,,,,,1.0,Plumas,Plumas County Community
1299,32.0,3230083.0,349.766666667,334.65,347.7,0.396103896104,0.47619047619,0.203125,Plumas,Plumas Charter
1300,32.0,3232006.0,364.766666667,360.1,368.833333333,0.217647058824,0.0,0.027027027027,Plumas,Chester Junior/Senior High
1301,32.0,3233509.0,356.35,339.9,377.5,0.302325581395,0.1875,,Plumas,Greenville Junior/Senior High
1302,32.0,3235603.0,370.8,349.85,381.933333333,0.326086956522,0.301724137931,0.180555555556,Plumas,Portola Junior/Senior High
1303,32.0,3236007.0,395.4,381.833333333,400.566666667,0.356164383562,0.525,0.285714285714,Plumas,Quincy Junior/Senior High
1304,33.0,1.0,,,,,,1.0,Riverside,Riverside Unified NPS Students
1305,33.0,1.0,,,,,,1.0,Riverside,Hemet Unified NPS Students
1306,33.0,1.0,,,,,,1.0,Riverside,Jurupa Unified NPS Students
1307,33.0,100255.0,306.08,306.04,330.55,0.253537735849,0.257966616085,0.25,Riverside,Desert Mirage High
1308,33.0,100420.0,356.6,355.25,362.4,0.265286745158,0.301587301587,0.250276548673,Riverside,Vista Murrieta High
1309,33.0,101170.0,357.2,355.266666667,373.033333333,0.386768447837,0.432432432432,0.368231046931,Riverside,California Military Institute
1310,33.0,102079.0,372.733333333,,375.4,0.357142857143,1.0,,Riverside,Tenaja Canyon Academy
1311,33.0,105734.0,381.58,380.466666667,382.425,0.207323498419,0.209459459459,0.200815217391,Riverside,Great Oak High
1312,33.0,105940.0,,,,,,1.0,Riverside,Alessandro
1313,33.0,106716.0,348.466666667,345.433333333,362.6,0.45,0.46130952381,0.322580645161,Riverside,Hamilton High
1314,33.0,107920.0,366.533333333,360.933333333,393.875,0.469115191987,0.490850376749,0.392,Riverside,Lakeside High
1315,33.0,109108.0,330.933333333,330.816666667,362.133333333,0.421500386698,0.506493506494,0.124125874126,Riverside,Citrus Hill High
1316,33.0,109652.0,294.133333333,282.35,,0.526315789474,,0.5,Riverside,Val Verde Student Success Academy
1317,33.0,109843.0,372.966666667,354.833333333,378.033333333,0.291666666667,,,Riverside,Santa Rosa Academy
1318,33.0,110627.0,348.933333333,335.716666667,365.25,0.308843537415,0.331305758313,0.287634408602,Riverside,Eleanor Roosevelt High
1319,33.0,110833.0,347.466666667,337.066666667,356.9,0.615257048093,0.638211382114,0.599719101124,Riverside,River Springs Charter
1320,33.0,113159.0,308.85,305.6,351.633333333,0.489197530864,0.499044890162,0.444680851064,Riverside,Tahquitz High
1321,33.0,113191.0,322.4,317.6,358.866666667,0.422180043384,0.461259079903,0.41048951049,Riverside,Heritage High
1322,33.0,114157.0,328.36,319.58,357.466666667,0.382949932341,0.398854961832,0.344339622642,Riverside,Patriot High
1323,33.0,115709.0,389.566666667,,409.0,,1.0,,Riverside,Riverside Virtual
1324,33.0,116343.0,328.733333333,312.35,352.533333333,0.535714285714,,,Riverside,Keith McCarthy Academy
1325,33.0,118794.0,342.833333333,345.175,370.525,0.300369685767,0.341040462428,0.285377358491,Riverside,Murrieta Mesa High
1326,33.0,118885.0,341.066666667,335.45,370.533333333,0.449520766773,0.46905697446,0.413602941176,Riverside,Shadow Hills High
1327,33.0,120279.0,,,,,,,Riverside,Mosaica Online Academy of Southern California
1328,33.0,120675.0,448.85,408.7,456.7,0.315384615385,0.310344827586,0.32,Riverside,Western Center Academy
1329,33.0,121673.0,325.7,323.933333333,,0.61963190184,0.619496855346,1.0,Riverside,NOVA Academy - Coachella
1330,33.0,123190.0,347.4,350.15,,0.5,,0.571428571429,Riverside,Val Verde Academy
1331,33.0,124859.0,348.75,343.0,353.85,0.0,1.0,0.40625,Riverside,Southern California Online Academy
1332,33.0,125245.0,334.9,330.2,,,,,Riverside,Pivot Charter School Riverside County
1333,33.0,125732.0,330.225,322.725,361.133333333,0.34473481937,0.366123399302,0.301662707838,Riverside,Hillcrest High
1334,33.0,127316.0,340.575,335.475,363.033333333,0.445956160242,0.459698848539,0.397196261682,Riverside,Rancho Mirage High
1335,33.0,127720.0,339.466666667,337.5,341.8,,1.0,,Riverside,Rivercrest Preparatory
1336,33.0,128363.0,362.35,355.5,376.05,0.55,0.565789473684,0.5,Riverside,College Prep High
1337,33.0,128868.0,338.15,332.15,,0.3671875,,,Riverside,Moreno Valley Online Academy
1338,33.0,129882.0,324.45,327.4,,0.538461538462,,,Riverside,21st Century Learning Institute
1339,33.0,131359.0,457.35,457.1,457.65,0.354700854701,0.371794871795,0.355263157895,Riverside,Riverside STEM Academy
1340,33.0,132167.0,276.1,276.1,,,,,Riverside,Aspire Community Day
1341,33.0,132522.0,,,,,,,Riverside,SBE - Baypoint Preparatory Academy
1342,33.0,133090.0,329.5,321.0,,0.576923076923,,,Riverside,Desert Learning Academy
1343,33.0,3330008.0,326.98,326.425,364.766666667,0.357461024499,0.366605335787,0.319444444444,Riverside,La Sierra High
1344,33.0,3330024.0,330.72,324.8,356.033333333,0.415317139001,0.436279069767,0.361809045226,Riverside,Arlington High
1345,33.0,3330123.0,272.4,272.9,271.2,,,,Riverside,Riverside County Juvenile Court
1346,33.0,3330214.0,323.125,321.7,336.133333333,0.384748700173,0.37573964497,0.416666666667,Riverside,Banning High
1347,33.0,3330354.0,329.433333333,328.5,,0.239361702128,0.306603773585,0.210526315789,Riverside,West Shores High
1348,33.0,3330362.0,350.3,350.0,349.7,0.25,,1.0,Riverside,Summit View Independent Study
1349,33.0,3330370.0,365.3,352.475,389.0,0.261318242344,0.362068965517,0.252919708029,Riverside,Temecula Valley High
1350,33.0,3330388.0,361.316666667,352.916666667,378.575,0.304682274247,0.369291338583,0.25479616307,Riverside,Palm Desert High
1351,33.0,3330396.0,321.5,320.34,351.766666667,0.430113636364,0.439417781275,0.394318181818,Riverside,Canyon Springs High
1352,33.0,3330412.0,313.783333333,311.283333333,332.133333333,0.370759289176,0.370149253731,0.371739130435,Riverside,Jurupa Valley High
1353,33.0,3330438.0,329.716666667,325.44,360.6,0.391539596655,0.386962552011,0.391344383057,Riverside,Valley View High
1354,33.0,3330446.0,343.116666667,329.15,384.975,0.374018691589,0.416974169742,0.317395264117,Riverside,Centennial High
1355,33.0,3330479.0,334.7,327.2,344.533333333,0.336590662324,0.365561694291,0.296215429403,Riverside,Beaumont Senior High
1356,33.0,3330487.0,345.65,336.6,383.466666667,0.385261797027,0.447624847747,0.310369318182,Riverside,Temescal Canyon High
1357,33.0,3330503.0,322.2,317.5,335.933333333,0.578947368421,0.615,0.3671875,Riverside,Helen Hunt Jackson Alternative High
1358,33.0,3330503.0,322.2,317.5,335.933333333,0.578947368421,0.615,0.3671875,Riverside,Helen Hunt Jackson College Prep High School
1359,33.0,3330511.0,291.666666667,291.733333333,,,,1.0,Riverside,Opportunity Program
1360,33.0,3330529.0,361.55,358.0,387.8,0.262198541784,0.339622641509,0.238444607483,Riverside,Murrieta Valley High
1361,33.0,3330537.0,321.3,318.583333333,355.666666667,0.493984962406,0.50499092559,0.439189189189,Riverside,West Valley High
1362,33.0,3330552.0,325.316666667,322.833333333,364.7,0.366565195332,0.376026272578,0.367213114754,Riverside,Rancho Verde High
1363,33.0,3330578.0,339.133333333,336.1,366.266666667,0.493298969072,0.488974641676,0.4375,Riverside,Cathedral City High
1364,33.0,3330636.0,354.9,330.4,360.933333333,,,,Riverside,Susan H. Nelson
1365,33.0,3330669.0,360.133333333,351.6,372.14,0.35121602289,0.371428571429,0.329015544041,Riverside,La Quinta High
1366,33.0,3330677.0,303.0,298.7,,,,,Riverside,Raincross High (Continuation)
1367,33.0,3330685.0,274.1,,,,,1.0,Riverside,Moreno Valley Community Learning Center
1368,33.0,3330701.0,350.433333333,334.2,361.066666667,0.292274339771,0.383626522327,0.250297619048,Riverside,Santiago High
1369,33.0,3330727.0,338.38,343.733333333,365.2,0.350490196078,0.437185929648,0.340269277846,Riverside,Paloma Valley High
1370,33.0,3330743.0,349.283333333,341.26,357.066666667,0.281926406926,0.366071428571,0.275366568915,Riverside,Chaparral High
1371,33.0,3330776.0,283.233333333,278.15,297.8,,,,Riverside,The Academy Community Day
1372,33.0,3330784.0,295.7,295.7,,,,,Riverside,Steps Community Day
1373,33.0,3330800.0,285.35,292.5,,,,,Riverside,Bayside Community Day
1374,33.0,3330818.0,329.933333333,329.066666667,345.466666667,0.423955870764,0.41922005571,1.0,Riverside,Desert Hot Springs High
1375,33.0,3330834.0,297.033333333,296.1,309.55,0.55,0.445652173913,0.520408163265,Riverside,California School for the Deaf-Riverside
1376,33.0,3330859.0,374.3,353.833333333,383.966666667,0.287190920146,0.348503740648,0.255750605327,Riverside,Martin Luther King Jr. High
1377,33.0,3330909.0,313.133333333,304.633333333,324.933333333,0.468181818182,0.535714285714,0.398148148148,Riverside,Horizon
1378,33.0,3330917.0,385.766666667,362.0,387.966666667,0.278431372549,0.235294117647,0.279816513761,Riverside,Temecula Preparatory
1379,33.0,3330925.0,292.4,291.9,302.9,,,,Riverside,Ramon Alternative Center
1380,33.0,3330958.0,274.4,274.233333333,284.3,0.673611111111,0.674603174603,,Riverside,March Valley
1381,33.0,3330974.0,301.466666667,284.3,313.95,0.5,0.5,,Riverside,Banning Independent Study
1382,33.0,3330990.0,319.4,318.68,341.8,0.416261292564,0.398819561551,0.428765264586,Riverside,Coachella Valley High
1383,33.0,3331006.0,305.033333333,301.0,,0.428571428571,0.416666666667,1.0,Riverside,Mountain Heights Academy
1384,33.0,3331014.0,364.1,358.466666667,372.4,0.268537074148,0.266475644699,0.2734375,Riverside,Nuview Bridge Early College High
1385,33.0,3331055.0,284.733333333,279.9,295.0,0.604316546763,0.618320610687,1.0,Riverside,Riverside County Community
1386,33.0,3331071.0,296.566666667,296.166666667,340.133333333,0.440978593272,0.446631339894,0.398148148148,Riverside,Vista del Lago High
1387,33.0,3331600.0,347.4,338.5,379.875,0.373596876525,0.406116642959,0.3,Riverside,Corona High
1388,33.0,3332350.0,335.2,330.0,361.8,0.417780061665,0.451388888889,0.339682539683,Riverside,Elsinore High
1389,33.0,3332673.0,328.366666667,321.683333333,345.175,0.473225806452,0.505459508644,0.391799544419,Riverside,Hemet High
1390,33.0,3333192.0,316.366666667,315.4,343.733333333,0.538025350233,0.534535686876,0.561224489796,Riverside,Indio High
1391,33.0,3333770.0,314.18,313.62,338.266666667,0.319210866753,0.311669128508,0.367283950617,Riverside,Moreno Valley High
1392,33.0,3334232.0,344.916666667,330.716666667,364.04,0.327030378177,0.398121387283,0.265943877551,Riverside,Norco High
1393,33.0,3334299.0,311.283333333,308.933333333,357.133333333,0.418054630247,0.418103448276,0.421568627451,Riverside,Norte Vista High
1394,33.0,3334406.0,328.775,324.533333333,370.6,0.401801278327,0.419797687861,0.327692307692,Riverside,John W. North High
1395,33.0,3334687.0,281.25,290.6,,0.584690553746,0.602611940299,0.375,Riverside,Nueva Vista Continuation High
1396,33.0,3335130.0,339.55,342.966666667,375.333333333,0.380571909167,0.37757909216,0.33064516129,Riverside,Palm Springs High
1397,33.0,3335759.0,315.5,302.2,345.733333333,0.474481658692,0.475,0.463541666667,Riverside,Palo Verde High
1398,33.0,3335973.0,293.583333333,292.983333333,326.333333333,0.420116618076,0.432704402516,0.410694597574,Riverside,Perris High
1399,33.0,3336237.0,351.233333333,334.633333333,370.933333333,0.350615530303,0.402032520325,0.278032036613,Riverside,Polytechnic High
1400,33.0,3336492.0,330.6,328.44,362.866666667,0.458095238095,0.469149736644,0.394957983193,Riverside,Ramona High
1401,33.0,3337136.0,317.933333333,316.116666667,354.266666667,0.463286713287,0.470873786408,0.397321428571,Riverside,Rubidoux High
1402,33.0,3337649.0,281.666666667,278.466666667,,,,,Riverside,Mountain View High 
1403,33.0,3337656.0,337.25,334.0,371.766666667,0.37790998448,0.385658914729,0.346361185984,Riverside,San Jacinto High
1404,33.0,3367173.0,,,,,,,Riverside,Home/hospital and independent study
1405,33.0,6069207.0,,,,0.6875,0.704918032787,1.0,Riverside,Riverside County Special Education
1406,33.0,6114748.0,360.166666667,357.4,361.433333333,0.320574162679,0.358695652174,,Riverside,San Jacinto Valley Academy
1407,34.0,1.0,,,,0.806451612903,1.0,0.824561403509,Sacramento,Folsom-Cordova Unified NPS Students
1408,34.0,1.0,,,,0.806451612903,1.0,0.824561403509,Sacramento,Sacramento City Unified NPS Students
1409,34.0,1.0,,,,0.806451612903,1.0,0.824561403509,Sacramento,Elk Grove Unified NPS Students
1410,34.0,1.0,,,,0.806451612903,1.0,0.824561403509,Sacramento,Galt Joint Union High NPS Students
1411,34.0,1.0,,,,0.806451612903,1.0,0.824561403509,Sacramento,San Juan Unified NPS Students
1412,34.0,1.0,,,,0.806451612903,1.0,0.824561403509,Sacramento,Natomas Unified NPS Students
1413,34.0,1.0,,,,0.806451612903,1.0,0.824561403509,Sacramento,Twin Rivers Unified NPS Students
1414,34.0,101832.0,382.025,376.35,414.6,0.255405405405,0.240677966102,0.321917808219,Sacramento,Futures High
1415,34.0,101881.0,322.4,316.35,347.4,0.384297520661,0.39175257732,0.269230769231,Sacramento,New Technology High
1416,34.0,101899.0,357.95,355.575,361.15,0.250922509225,0.295918367347,0.20625,Sacramento,George Washington Carver School of Arts and Science
1417,34.0,101907.0,344.925,340.175,350.525,0.595419847328,0.623188405797,0.0571428571429,Sacramento,The MET
1418,34.0,101972.0,326.1625,322.8125,352.575,0.425089179548,0.414960629921,0.449438202247,Sacramento,Rosemont High
1419,34.0,102038.0,351.075,349.3,356.55,0.447534766119,0.461538461538,0.407035175879,Sacramento,Sacramento Charter High
1420,34.0,102236.0,329.816666667,340.675,367.325,0.383464005702,0.420027816412,0.336252189142,Sacramento,Inderkum High
1421,34.0,105916.0,357.15,352.275,372.425,0.240059347181,0.244100895037,0.227891156463,Sacramento,Monterey Trail High
1422,34.0,106229.0,274.466666667,,,0.647058823529,,,Sacramento,Palmiter Special Education
1423,34.0,106237.0,,,,,,1.0,Sacramento,Elinor Lincoln Hickey Jr./Sr. High
1424,34.0,106245.0,266.85,,,0.419642857143,0.418103448276,1.0,Sacramento,North Area Community
1425,34.0,106302.0,,,,1.0,1.0,,Sacramento,Sacramento County ED Special Education
1426,34.0,106377.0,353.333333333,346.6,,0.55,,,Sacramento,Global Youth Charter
1427,34.0,108415.0,344.9,333.025,370.4,0.493730407524,0.515228426396,0.469827586207,Sacramento,Heritage Peak Charter
1428,34.0,108746.0,,,,,,,Sacramento,Katherine L. Albiani Middle
1429,34.0,108753.0,398.075,373.225,410.325,0.23280839895,0.286082474227,0.2050330033,Sacramento,Pleasant Grove High
1430,34.0,108795.0,369.175,354.925,414.1,0.530612244898,0.535714285714,1.0,Sacramento,Creative Connections Arts Academy
